ticker,female_pct,diversity_board
CTSH,0.3076923076923077,True
CTVA,0.3076923076923077,True
CUBE,0.3333333333333333,False
CUBI,0.1111111111111111,False
CUZ,0.3333333333333333,True
CVBF,0.375,False
CVCO,0.2857142857142857,False
CVGW,0.3333333333333333,True
CVLT,0.3333333333333333,False
CVS,0.45454545454545453,False
CVX,0.5,True
CW,0.3,False
CWEN,0.09090909090909091,False
CWK,0.4,False
CWT,0.4444444444444444,False
CXT,0.25,False
CXW,0.3,False
CYH,0.16666666666666666,False
CYTK,0.3,False
CZR,0.2222222222222222,True
D,0.2727272727272727,True
DAL,0.23076923076923078,False
DAN,0.2,True
DAR,0.3,False
DBI,0.36363636363636365,False
DBX,0.375,False
DCI,0.3,False
DCOM,0.16666666666666666,False
DD,0.3333333333333333,True
DDD,0.2,True
DE,0.36363636363636365,False
DEA,0.25,False
DECK,0.4,True
DEI,0.2727272727272727,False
DFIN,0.2222222222222222,False
DFS,0.3333333333333333,False
DG,0.3333333333333333,False
DGII,0.16666666666666666,False
DGX,0.4,False
DHI,0.3333333333333333,False
DHR,0.2857142857142857,False
DIN,0.4,False
DINO,0.16666666666666666,False
DIOD,0.42857142857142855,False
DIS,0.45454545454545453,False
DISH,0.2222222222222222,False
DKS,0.2727272727272727,False
DLB,0.3333333333333333,False
DLR,0.3333333333333333,False
DLTR,0.4,True
DLX,0.2222222222222222,False
DNOW,0.375,False
DOC,0.2222222222222222,False
DOCS,0.5,False
DORM,0.25,False
DOV,0.2222222222222222,False
DOW,0.3333333333333333,False
DPZ,0.3333333333333333,True
DRH,0.25,False
DRI,0.3333333333333333,False
DRQ,0.2857142857142857,False
DT,0.25,False
DTE,0.2,False
DTM,0.2857142857142857,False
DUK,0.35714285714285715,False
DV,0.5,False
DVA,0.3333333333333333,False
DVAX,0.3,False
DVN,0.36363636363636365,False
DXC,0.2727272727272727,False
DXCM,0.3,False
DXPE,0.16666666666666666,False
DY,0.375,False
EA,0.375,False
EAT,0.4444444444444444,False
EBAY,0.4444444444444444,False
EBS,0.2222222222222222,False
ECL,0.38461538461538464,False
ECPG,0.3333333333333333,False
ED,0.36363636363636365,True
EEFT,0.25,False
EFC,0.2,False
EFX,0.4,False
EG,0.3333333333333333,False
EGBN,0.4444444444444444,False
EGHT,0.42857142857142855,False
EGP,0.2857142857142857,False
EGRX,0.2857142857142857,False
EHAB,0.38461538461538464,False
EHC,0.36363636363636365,False
EIG,0.3333333333333333,False
EIX,0.45454545454545453,False
EL,0.4,False
ELF,0.6666666666666666,False
ELME,0.3333333333333333,False
ELS,0.3,False
ELV,0.45454545454545453,False
EMBC,0.3333333333333333,False
EME,0.3333333333333333,False
EMN,0.3333333333333333,True
EMR,0.2727272727272727,True
ENOV,0.4,False
ENPH,0.14285714285714285,False
ENR,0.3,False
ENS,0.18181818181818182,False
ENSG,0.375,False
ENTA,0.2857142857142857,False
ENV,0.5555555555555556,False
ENVA,0.2222222222222222,False
EOG,0.3333333333333333,True
EPAC,0.2222222222222222,True
EPAM,0.3333333333333333,False
EPC,0.2,False
EPR,0.5,False
EPRT,0.375,False
EQH,0.3333333333333333,False
EQIX,0.36363636363636365,False
EQR,0.3333333333333333,False
EQT,0.5454545454545454,False
ES,0.36363636363636365,False
ESAB,0.3,False
ESE,0.2222222222222222,False
ESNT,0.2222222222222222,False
ESS,0.4,False
ETD,0.5,True
ETN,0.3,False
ETR,0.3333333333333333,False
ETRN,0.375,True
ETSY,0.4444444444444444,False
EVR,0.36363636363636365,False
EVRG,0.36363636363636365,True
EVTC,0.2222222222222222,False
EW,0.3333333333333333,False
EWBC,0.3,False
EXC,0.375,False
EXEL,0.2727272727272727,False
EXLS,0.2857142857142857,False
EXP,0.2,True
EXPD,0.3333333333333333,False
EXPE,0.4166666666666667,False
EXPI,0.2857142857142857,False
EXPO,0.6666666666666666,False
EXR,0.3,False
EXTR,0.2857142857142857,False
EYE,0.4444444444444444,False
F,0.2857142857142857,True
FAF,0.3,False
FANG,0.3333333333333333,True
FARO,0.375,True
FAST,0.3,False
FBIN,0.3,False
FBK,0.2727272727272727,False
FBNC,0.25,False
FBP,0.3333333333333333,False
FBRT,0.2857142857142857,False
FCF,0.26666666666666666,False
FCFS,0.2222222222222222,False
FCN,0.3333333333333333,False
FCPT,0.5,False
FCX,0.4166666666666667,False
FDP,0.375,False
FDS,0.3333333333333333,False
FDX,0.3076923076923077,False
FE,0.2727272727272727,True
FELE,0.25,False
FF,0.1111111111111111,False
FFBC,0.3333333333333333,True
FFIN,0.18181818181818182,False
FFIV,0.2727272727272727,False
FHB,0.3333333333333333,False
FHN,0.2857142857142857,False
FI,0.25,False
FICO,0.375,False
FIS,0.3333333333333333,True
FITB,0.2857142857142857,False
FIVE,0.2727272727272727,False
FIX,0.2222222222222222,True
FL,0.5,False
FLGT,0.5,False
FLO,0.18181818181818182,False
FLR,0.3333333333333333,False
FLS,0.2727272727272727,False
FLT,0.18181818181818182,False
FMC,0.3,True
FN,0.2857142857142857,False
FNB,0.2727272727272727,False
FND,0.18181818181818182,False
FNF,0.18181818181818182,False
FORM,0.375,False
FORR,0.25,False
FOXA,0.14285714285714285,False
FOXF,0.2857142857142857,False
FR,0.2857142857142857,False
FRT,0.42857142857142855,False
FSLR,0.25,False
FSS,0.2857142857142857,True
FTDR,0.2857142857142857,False
FTNT,0.25,False
FTV,0.3333333333333333,False
FUL,0.4444444444444444,False
FULT,0.36363636363636365,False
FWRD,0.3333333333333333,False
FYBR,0.4444444444444444,False
G,0.5,True
GATX,0.25,False
GBCI,0.3,False
GBX,0.36363636363636365,False
GCI,0.4444444444444444,False
GCO,0.4444444444444444,False
GD,0.23076923076923078,True
GDDY,0.375,False
GDEN,0.16666666666666666,False
GDOT,0.1111111111111111,False
GE,0.4,False
GEF,0.2727272727272727,False
GEHC,0.4,False
GEN,0.4,False
GEO,0.2222222222222222,False
GES,0.2857142857142857,False
GFF,0.23076923076923078,False
GGG,0.2,False
GHC,0.3333333333333333,False
GIII,0.2857142857142857,False
GILD,0.3333333333333333,False
GIS,0.5454545454545454,False
GKOS,0.375,False
GL,0.5,False
GLPI,0.25,False
GLW,0.26666666666666666,True
GM,0.46153846153846156,False
GME,0.16666666666666666,False
GMED,0.125,False
GMS,0.2222222222222222,False
GNL,0.5,False
GNRC,0.2727272727272727,False
GNTX,0.2222222222222222,False
GNW,0.4444444444444444,False
GO,0.3,False
GOGO,0.1,False
GOOGL,0.2727272727272727,True
GPC,0.3076923076923077,False
GPI,0.3333333333333333,False
GPK,0.3,False
GPN,0.2727272727272727,False
GPRE,0.25,False
GPS,0.4166666666666667,True
GRBK,0.42857142857142855,True
GRMN,0.16666666666666666,False
GS,0.4166666666666667,False
GSHD,0.2857142857142857,False
GT,0.3333333333333333,False
GTLS,0.4,False
GTY,0.3333333333333333,False
GVA,0.4,False
GWW,0.36363636363636365,False
GXO,0.5,True
H,0.18181818181818182,False
HA,0.25,False
HAE,0.25,False
HAFC,0.3333333333333333,False
HAIN,0.5,False
HAL,0.23076923076923078,False
HALO,0.5555555555555556,False
HAS,0.6363636363636364,False
HASI,0.36363636363636365,False
HAYN,0.2,False
HAYW,0.18181818181818182,False
HBAN,0.3076923076923077,False
HBI,0.3,False
HCA,0.3,False
HCC,0.3333333333333333,True
HCI,0.3,True
HCSG,0.3333333333333333,False
HD,0.3076923076923077,False
HE,0.4,False
HELE,0.4444444444444444,False
HES,0.25,False
HFWA,0.36363636363636365,False
HGV,0.2222222222222222,False
HI,0.5,False
HIBB,0.5,False
HIG,0.36363636363636365,False
HII,0.36363636363636365,False
HIW,0.125,False
HLI,0.2727272727272727,False
HLIT,0.5714285714285714,False
HLT,0.4444444444444444,True
HLX,0.375,False
HMN,0.4444444444444444,False
HMST,0.42857142857142855,False
HNI,0.5,False
HOG,0.2222222222222222,True
HOLX,0.4444444444444444,False
HOMB,0.125,False
HON,0.36363636363636365,False
HOPE,0.25,False
HOUS,0.3333333333333333,False
HP,0.1,False
HPE,0.4166666666666667,False
HPP,0.3,True
HPQ,0.46153846153846156,False
HQY,0.2727272727272727,True
HR,0.3076923076923077,False
HRB,0.4444444444444444,False
HRL,0.36363636363636365,False
HRMY,0.1111111111111111,False
HSIC,0.21428571428571427,False
HSII,0.42857142857142855,False
HST,0.3333333333333333,False
HSTM,0.375,False
HSY,0.45454545454545453,False
HTH,0.058823529411764705,False
HTLD,0.14285714285714285,False
HTZ,0.3,False
HUBB,0.2222222222222222,False
HUBG,0.3,False
HUM,0.25,True
HVT,0.3333333333333333,False
HWC,0.3333333333333333,False
HWKN,0.25,False
HWM,0.3333333333333333,False
HXL,0.375,True
HZO,0.25,False
IART,0.375,False
IBKR,0.2222222222222222,False
IBM,0.16666666666666666,False
IBOC,0.125,False
IBP,0.3333333333333333,False
IBTX,0.18181818181818182,False
ICE,0.6,False
ICHR,0.3,False
ICUI,0.3333333333333333,False
IDA,0.4166666666666667,False
IDCC,0.2222222222222222,False
IDXX,0.3,False
IEX,0.3,False
IFF,0.2727272727272727,True
IIIN,0.14285714285714285,False
IIPR,0.16666666666666666,False
ILMN,0.25,False
INCY,0.3333333333333333,False
INDB,0.3333333333333333,False
INGN,0.42857142857142855,False
INGR,0.3333333333333333,False
INN,0.25,False
INTC,0.16666666666666666,False
INTU,0.4444444444444444,False
INVA,0.5,False
INVH,0.3,False
IOSP,0.25,False
IP,0.2727272727272727,False
IPAR,0.1111111111111111,False
IPG,0.4444444444444444,False
IPGP,0.3,False
IQV,0.4,False
IR,0.2,True
IRBT,0.5,False
IRDM,0.3333333333333333,False
IRM,0.4,False
IRT,0.3333333333333333,False
IRWD,0.3333333333333333,False
ISRG,0.36363636363636365,False
IT,0.3333333333333333,False
ITGR,0.36363636363636365,False
ITOS,0.1111111111111111,False
ITRI,0.375,False
ITT,0.375,False
ITW,0.3,False
IVR,0.42857142857142855,False
IVZ,0.3333333333333333,False
J,0.2727272727272727,False
JACK,0.3333333333333333,False
JAZZ,0.3333333333333333,False
JBGS,0.4,False
JBHT,0.2222222222222222,False
JBL,0.25,False
JBLU,0.2727272727272727,False
JBSS,0.4,False
JBT,0.375,True
JCI,0.36363636363636365,True
JEF,0.3333333333333333,True
JHG,0.4,False
JJSF,0.25,False
JKHY,0.3333333333333333,False
JLL,0.3333333333333333,True
JNJ,0.5,True
JNPR,0.3,False
JPM,0.4166666666666667,False
JRVR,0.25,False
JWN,0.36363636363636365,False
JXN,0.3333333333333333,False
K,0.45454545454545453,False
KALU,0.18181818181818182,False
KAMN,0.5714285714285714,False
KAR,0.2,False
KBH,0.2727272727272727,False
KBR,0.3,True
KD,0.3,False
KDP,0.36363636363636365,False
KELYA,0.3333333333333333,False
KEX,0.2727272727272727,False
KEY,0.3076923076923077,True
KEYS,0.2727272727272727,False
KFY,0.3333333333333333,False
KHC,0.3333333333333333,False
KIM,0.25,False
KLAC,0.3,False
KLIC,0.14285714285714285,False
KMB,0.5,False
KMI,0.14285714285714285,False
KMPR,0.2727272727272727,False
KMT,0.2,False
KMX,0.2727272727272727,False
KN,0.2222222222222222,False
KNSL,0.2222222222222222,False
KNX,0.2727272727272727,False
KO,0.5384615384615384,True
KOP,0.3333333333333333,True
KR,0.45454545454545453,False
KRC,0.2857142857142857,True
KREF,0.375,False
KRG,0.23076923076923078,False
KSS,0.36363636363636365,False
KTB,0.14285714285714285,False
KW,0.25,False
KWR,0.2,True
L,0.18181818181818182,False
LAD,0.3333333333333333,False
LAMR,0.3333333333333333,False
LANC,0.2,False
LBRT,0.2222222222222222,False
LCII,0.3,True
LDOS,0.25,False
LEA,0.3,True
LECO,0.3,False
LEG,0.2727272727272727,True
LEN,0.2,False
LESL,0.375,False
LFUS,0.25,False
LGIH,0.2857142857142857,False
LGND,0.14285714285714285,False
LH,0.36363636363636365,False
LHX,0.3333333333333333,False
LII,0.4444444444444444,False
LIN,0.2,True
LITE,0.4444444444444444,False
LIVN,0.4444444444444444,False
LKFN,0.18181818181818182,False
LKQ,0.3333333333333333,False
LLY,0.4166666666666667,False
LMAT,0.25,False
LMT,0.3076923076923077,True
LNC,0.45454545454545453,False
LNN,0.25,False
LNT,0.4444444444444444,False
LNTH,0.3333333333333333,False
LNW,0.3,False
LOCO,0.3,False
LOPE,0.5,False
LOW,0.3333333333333333,True
LPG,0.2857142857142857,False
LPX,0.25,False
LQDT,0.25,False
LRCX,0.2727272727272727,False
LRN,0.3,False
LSCC,0.375,False
LSI,0.25,False
LSTR,0.375,False
LTC,0.5,False
LTHM,0.2222222222222222,True
LULU,0.5,True
LUMN,0.3,False
LUV,0.21428571428571427,False
LVS,0.25,False
LW,0.2727272727272727,False
LXP,0.375,False
LYB,0.2727272727272727,True
LYV,0.18181818181818182,False
LZB,0.6,False
M,0.42857142857142855,False
MA,0.3333333333333333,False
MAA,0.3076923076923077,False
MAC,0.3,False
MAN,0.3333333333333333,True
MANH,0.25,False
MAR,0.46153846153846156,True
MAS,0.3333333333333333,False
MASI,0.2857142857142857,False
MAT,0.45454545454545453,False
MATV,0.2222222222222222,False
MATW,0.3,True
MATX,0.42857142857142855,False
MBC,0.3333333333333333,False
MC,0.2,False
MCD,0.3076923076923077,True
MCHP,0.14285714285714285,True
MCK,0.36363636363636365,True
MCO,0.3,False
MCRI,0.2,False
MCS,0.2,False
MCW,0.2222222222222222,False
MCY,0.375,False
MD,0.25,False
MDC,0.18181818181818182,False
MDLZ,0.3333333333333333,True
MDT,0.36363636363636365,False
MDU,0.4,True
MED,0.2857142857142857,False
MEDP,0.2857142857142857,False
MEI,0.2727272727272727,False
MERC,0.2727272727272727,False
MET,0.35714285714285715,False
META,0.4444444444444444,False
MGM,0.36363636363636365,True
MGPI,0.4444444444444444,False
MHK,0.125,False
MHO,0.2,False
MIDD,0.2857142857142857,False
MKC,0.36363636363636365,False
MKSI,0.375,False
MKTX,0.36363636363636365,False
MLAB,0.3333333333333333,False
MLI,0.125,False
MLKN,0.4444444444444444,False
MLM,0.3,False
MMC,0.35714285714285715,True
MMI,0.375,False
MMM,0.3,True
MMS,0.375,False
MMSI,0.3,False
MNRO,0.375,False
MNST,0.3,False
MO,0.4166666666666667,False
MODG,0.3333333333333333,False
MODV,0.2,False
MOG.A,0.2222222222222222,False
MOH,0.2222222222222222,False
MORN,0.5,False
MOS,0.2727272727272727,True
MOV,0.25,False
MP,0.2857142857142857,False
MPC,0.25,True
MPW,0.3333333333333333,False
MPWR,0.25,False
MRCY,0.2222222222222222,False
MRK,0.46153846153846156,False
MRNA,0.3333333333333333,False
MRO,0.375,False
MRTN,0.25,False
MS,0.2857142857142857,True
MSA,0.3,False
MSCI,0.3333333333333333,False
MSEX,0.3333333333333333,False
MSFT,0.4166666666666667,False
MSGS,0.05555555555555555,False
MSI,0.25,False
MSM,0.375,False
MTB,0.23529411764705882,False
MTCH,0.5,False
MTD,0.375,False
MTDR,0.3,False
MTG,0.3333333333333333,False
MTH,0.18181818181818182,True
MTN,0.5,False
MTRN,0.2222222222222222,False
MTSI,0.25,False
MTX,0.2222222222222222,False
MTZ,0.25,True
MU,0.5,True
MUR,0.3,False
MUSA,0.2727272727272727,False
MXL,0.125,False
MYE,0.25,False
MYGN,0.3333333333333333,False
MYRG,0.25,False
NABL,0.14285714285714285,False
NARI,0.3,False
NATI,0.25,False
NAVI,0.4,False
NBHC,0.25,False
NBIX,0.3333333333333333,False
NBR,0.14285714285714285,False
NBTB,0.16666666666666666,False
NCLH,0.375,False
NDAQ,0.36363636363636365,False
NDSN,0.3333333333333333,True
NEE,0.3333333333333333,False
NEM,0.4166666666666667,True
NEO,0.375,False
NEOG,0.2222222222222222,False
NEU,0.14285714285714285,False
NEX,0.18181818181818182,False
NFBK,0.2,False
NFG,0.18181818181818182,False
NFLX,0.25,False
NGVT,0.3,True
NHC,0.125,False
NI,0.3333333333333333,True
NJR,0.3,False
NKE,0.38461538461538464,True
NLY,0.3,False
NMIH,0.3333333333333333,False
NNN,0.3333333333333333,False
NOC,0.46153846153846156,False
NOG,0.25,False
NOV,0.125,False
NOVT,0.5,False
NOW,0.36363636363636365,False
NPK,0.2,False
NPO,0.2,False
NRG,0.4,False
NSA,0.2,False
NSC,0.23076923076923078,False
NSIT,0.4,False
NSP,0.3,False
NTAP,0.3333333333333333,False
NTCT,0.3,False
NTGR,0.5,False
NTRS,0.25,False
NUE,0.375,False
NUS,0.3333333333333333,False
NVDA,0.23076923076923078,False
NVEE,0.375,False
NVR,0.3,False
NVRI,0.2222222222222222,False
NVST,0.375,False
NVT,0.5,False
NWBI,0.09090909090909091,False
NWE,0.4,False
NWL,0.2727272727272727,False
NWN,0.45454545454545453,False
NWSA,0.42857142857142855,False
NX,0.2222222222222222,False
NXPI,0.4,True
NXRT,0.2857142857142857,False
NXST,0.2222222222222222,False
NYCB,0.21428571428571427,False
NYMT,0.42857142857142855,False
NYT,0.3333333333333333,False
O,0.36363636363636365,False
OC,0.3,False
ODFL,0.18181818181818182,False
ODP,0.3333333333333333,False
OFG,0.2857142857142857,False
OFIX,0.2222222222222222,True
OGE,0.3,False
OGN,0.6923076923076923,False
OGS,0.25,False
OHI,0.375,False
OI,0.2,False
OII,0.25,True
OIS,0.42857142857142855,False
OKE,0.2,False
OLED,0.375,False
OLLI,0.125,False
OLN,0.25,False
OMC,0.6,False
OMCL,0.3333333333333333,False
OMI,0.4444444444444444,False
ON,0.2222222222222222,True
ONB,0.3125,False
ONL,0.2,False
ONTO,0.375,False
OPCH,0.3,False
OPI,0.4444444444444444,False
ORA,0.3333333333333333,False
ORCL,0.3333333333333333,False
ORI,0.23076923076923078,False
ORLY,0.3,False
OSIS,0.16666666666666666,False
OSK,0.2,True
OSPN,0.25,False
OSUR,0.5,False
OTIS,0.4,False
OTTR,0.4,False
OUT,0.25,False
OVV,0.25,False
OXM,0.2727272727272727,False
OXY,0.3,True
OZK,0.3076923076923077,False
PACW,0.36363636363636365,False
PAG,0.23076923076923078,False
PAHC,0.25,False
PANW,0.4,False
PARA,0.6363636363636364,False
PARR,0.09090909090909091,False
PATK,0.1111111111111111,False
PAYC,0.25,False
PAYO,0.3333333333333333,False
PAYX,0.25,False
PB,0.21428571428571427,False
