ticker,roa
ACNT,0.1284826509919726
ACO,0.101715754764433
ACOI,
ACOK,0.408110813516219
ACOL,0.2174718329524536
ACOM,0.2595380782966993
ACON,-1.3828114222651402
ACOR,-0.05061658040220195
ACPI,0.1141903226867537
ACQN,0.03167106542575379
ACR,0.09122804858917294
ACRA,0.085475763016158
ACRB,-0.6569678407350689
ACRCA,0.1227257841037914
ACRF,0.005302226935312831
ACRG,0.04089555841647891
ACRI,-0.3877807914649845
ACRL,-0.02970249055141002
ACRN,0.1405945857879076
ACRO,-0.43806508355321
ACRS,-0.3996081207174614
ACRT,0.4697850603759962
ACRU,-0.6534212695795548
ACRV,-0.2244026503319864
ACRX,-0.4846865528792471
ACS,0.1660304016786236
ACSA,0.1469257351159434
ACSC,0.1370062030068039
ACSE,-0.01035741508949741
ACSH,0.2052405716987308
ACSI,-1.0461262875055977
ACSN,0.4365812346228502
ACST,-0.1377184072557891
ACSY,0.1474082913921029
ACT,0.1533711410599498
ACTA,-0.05754169270248791
ACTC,
ACTD,
ACTG,-0.02651928874131678
ACTI,-0.05740616636662681
ACTL,0.07634221981961475
ACTM,0.1112035258025598
ACTN,0.2532578009609812
ACTP,-0.1079416825138097
ACTR,-0.08093761315848527
ACTS,-0.02754192540024365
ACTT,0.06114779593605792
ACTU,0.1283455519614333
ACTV,0.05241949431012417
ACTY,-0.3155242993597144
ACU,0.07027485622506606
ACUR,-0.4936231077913306
ACUS,-0.6116584245161792
ACUT,0.482717162608957
ACV,0.1586771608066701
ACVA,-0.08146253963847574
ACVC,-0.06593838329822876
ACW,0.1344227797978323
ACX,0.08674114038994969
ACXM,0.09945040308275134
ACXP,-1.4229291781637181
ACXT,0.1278033692487277
ACY,-0.09729709770327154
ACYT,-1.2308592907539206
ACZ,0.118090289054888
AD,0.1826374268537716
ADA,0.1095110098748856
ADAC,0.123187504500553
ADAM,0.1397378026392518
ADAP,-0.1667481752111158
ADAR,
ADAT,-1.278185780001614
ADAX,-0.2366581838495438
ADB,0.1089668957643215
ADBE,0.263324891018821
ADBL,0.01925854597977852
ADC,0.01426504031424437
ADCA,-0.2188319427890346
ADCC,-0.1299518091970922
ADCIA,-0.4850880344951491
ADCO,0.2526353578538559
ADCR,-0.4277089783281735
ADCT,0.08615734005180796
ADDC,0.1156923076923077
ADDM,0.2392293283382392
ADDR,0.1087290899459418
ADDS,0.6003748577548698
ADE,-0.2678855018011388
ADEA,0.1458190465115521
ADELA,0.1170353162559689
ADEP,-0.1056459215586514
ADES,-0.03064920894708129
ADEV,0.2624714266505314
ADEX,0.1141317495645442
ADF,0.08607031160452586
ADFC,-0.8586408282452883
ADG,-0.01906738185662268
ADGE,-0.0189140590065362
ADGF,0.1460312205134996
ADGI,-0.5950265297848193
ADGN,-0.3038548752834467
ADGO,-0.1392816623645598
ADH,0.1023144946108962
ADHC,0.1967317631026335
ADI,0.126825330877392
ADIA,0.1527401080040043
ADIC,0.04590384062888406
ADIE,-0.0005627081218726073
ADIL,-1.347985865724382
ADIN,0.1341136013996561
ADIT,-0.01336500677130742
ADK,0.07171210858027043
ADL,0.1466473314615821
ADLA,0.03511245910824109
ADLI,-0.470334992600565
ADLR,-0.3669054272381203
ADLS,-1.9677986978708428
ADLT,0.05243257900957274
ADM,0.09002534652442777
ADMA,0.02851365697929601
ADMG,0.13384798444438
ADMP,-1.6125983368624754
ADMR,0.1872410936205468
ADMS,-0.2715433382827699
ADMT,-0.2623180782044538
ADN,-0.5230685894636767
ADNC,-0.2472161706118205
ADND,0.4691337398713545
ADNEA,-0.2374216956262933
ADNI,-0.2976294230434025
ADO,-0.122066565539395
ADP,0.09747414023210604
ADPI,0.12551033881744
ADPT,-0.1996290929969814
ADR,0.1748197001925718
ADRA,
ADRI,-0.01038537901542537
ADRO,-0.1934452125623926
ADRX,0.06938852766793364
ADS,0.0643836529905057
ADSC,0.07708568029062188
ADSI,0.170184157826128
ADSK,0.1349204105289943
ADSN,0.153375882029661
ADSO,-0.01722040243331775
ADSP,-0.8884754521963825
ADST,-0.5025281991443018
ADSW,0.1114850533103312
ADT,0.1384954735181178
ADTC,0.02996387404148084
ADTH,0.05581690219745236
ADTK,-0.3343767028677878
ADTN,0.02227890743562914
ADTX,-1.7171612582575742
ADU,0.1094116129139665
ADUC,-1.1002227171492205
ADUS,0.1112038967845757
ADV,0.07187890851043335
ADVC,0.2783633288355921
ADVG,0.951565369007391
ADVH,-0.08160181880971566
ADVL,-0.09723546234509056
ADVM,-0.4329573133864253
ADVN,0.04526127077352868
ADVNB,-0.1233517255599226
ADVO,0.2096495518465888
ADVP,0.1070836483242483
ADVS,0.2459033869224822
ADWC,0.07299018763986917
ADY,0.05088737652697003
ADYN,-0.4071816469023606
ADZA,0.01404376492037203
AE,0.04445196159079902
AEA,0.2816943773594776
AECE,0.0183357437055456
AECI,0.1915283734228355
AEDC,-0.06486486486486485
AEE,0.07653267698513265
AEG,0.1006885002091453
AEGN,0.09025704284750337
AEGR,-0.03963811637341412
AEH,0.135094521640725
AEHR,0.2336905602258872
AEI,0.001760230183947132
AEIC,0.1265130909342816
AEIS,0.1621107109802381
AEL,0.01273825866960545
AELB,0.08774524302474612
AELNA,0.09151993523578224
AEMD,-0.6314079129092534
AEN,-0.6362302580478122
AENG,0.2586882409810207
AENT,
AEO,0.161104129911044
AEOK,0.08098872606048592
AEOS,0.3755268730659289
AEP,0.07259377228580839
AEPI,0.2404699124437464
AEQU,-0.1118025985369582
AER,0.204336568785049
AERC,-0.5421126281154268
AERG,-0.1951444325569912
AERI,-0.09588018756089249
AERL,-0.1220454015388967
AERN,-0.7524149034038639
AERS,0.15908054802409
AERT,-0.08207200565511676
AERTA,0.2012496793344817
AES,0.08695541401273886
AESC,0.1426801751979826
AESE,-0.1089970861199184
AESI,0.3188865713199368
AESM,-0.06104315862855694
AESP,-0.1656294519007273
AEST,-0.5303445968551355
AET,0.09971875312436154
AETC,0.06967446892814076
AETH,-0.01144133470207345
AETI,-0.06148969889064976
AEVA,-0.4154604649654153
AEX,0.1493024665796195
AEXP,0.04458894114324154
AEY,
AEYE,-0.1819112319749531
AEZ,-0.05925533480500367
AF,0.01057769344027624
AFA,0.2190316503792777
AFAM,0.09377056802249134
AFAP,0.1951918393077166
AFAS,0.05077233684160226
AFB,0.03474048941645916
AFBC,0.01950900427505433
AFBI,0.02115905635851234
AFBK,0.01620505037730281
AFC,0.005499743506757993
AFCB,0.02744429877754373
AFCE,0.3496916063287745
AFCG,0.09864647879112261
AFCI,0.03528227623947329
AFCO,-0.003399847588480968
AFCX,0.2024528798602333
AFD,-0.01825579776289119
AFED,0.02107166295633823
AFEX,0.100413049720584
AFFC,0.02237275688651716
AFFI,-0.5402813299232737
AFFM,-0.0003124661390020739
AFFX,0.06425730014059854
AFFY,-0.780915149326138
AFG,0.0380064040094668
AFGL,0.1640608493555884
AFH,0.1579636232341922
AFI,-0.07402276100940128
AFIB,-0.6045470135078093
AFIC,0.02313306437577701
AFIL,0.2154188520550363
AFIS,0.2285282708961188
AFL,0.03296885854955146
AFLT,0.02051718560080023
AFLX,0.02467796610169492
AFM,0.09107145797896986
AFN,-0.2738834503891315
AFOP,0.2359988374971745
AFP,0.06661189604167171
AFPZ,-0.154803971058388
AFRM,-0.1213960962384858
AFS,0.08221582054984489
AFSC,0.0294006184930671
AFSI,-0.01566070427729023
AFT,-0.05032059538147719
AFTI,-0.2232443531827515
AFUR,0.07675474382309251
AFWY,0.2357054301678062
AFX,0.1174208635695171
AG,0.1302137110128382
AGA,0.03377459462977271
AGAE,-0.05766896840343168
AGAI,-0.05052446200253455
AGAM,0.1255163907144302
AGAS,0.2608599639311681
AGAWA,-0.6059773599204282
AGB,0.03174337867106812
AGC,0.02251976719208698
AGCC,0.1067652974652774
AGCH,0.02465287907686578
AGCO,0.193312540156515
AGD,0.1645936643612163
AGE,-1.4234490888550515
AGEL,-0.1801679069529826
AGEN,-0.394072180772563
AGFS,0.06882746778235188
AGFY,-0.7492639173247537
AGG,-0.005974722328609728
AGGY,-0.09311752366914222
AGH,0.1771987661364015
AGI,0.07877213564775654
AGIL,0.01135267747721333
AGIO,-0.3046751028395727
AGIS,
AGIX,-0.2564396458697906
AGL,-0.0606731377330603
AGLE,-0.8803274085544843
AGLF,-0.193832750222954
AGLT,0.1239823057062635
AGM,0.04525882289801225
AGMC,-0.1537214642712414
AGMD,-0.3535714285714286
AGMN,0.03200133570792516
AGMT,0.1469602017426831
AGN,0.2503436276642018
AGNT,-0.1560552959501558
AGNU,0.05171810043726936
AGO,0.2709014392623857
AGOL,0.0614877024595081
AGP,0.1256454683645416
AGPC,-0.1286599780354783
AGPH,0.03756692364326021
AGR,0.04538954635108481
AGREA,0.1651833575588124
AGRI,-0.265828468792097
AGRPA,-0.133244748853341
AGRS,-0.2778352292312996
AGRX,-1.3002158191662563
AGS,0.1917293095242809
AGSC,0.2570407099646382
AGSI,-0.6993294189366958
AGSV,0.1253965593957851
AGTC,-0.7354313400026916
AGTI,0.10216255843069
AGTO,-0.2336712589896889
AGTX,0.07624045587974666
AGV,0.1731023456371426
AGX,0.08704432710995612
AGY,0.1861624346391012
AGYS,0.0734913815522568
AH,0.4588632973819714
AHA,0.2592451927810834
AHAA,-0.01583738811705949
AHAC,-0.7713988452309537
AHC,-0.05762020248681526
AHCC,0.1724476313369753
AHCI,0.09738805661827288
AHCO,0.1125933234646506
AHCS,-0.258637328701023
AHEC,-0.09582963620230701
AHG,0.2220072749168798
AHH,0.1612870438936562
AHI,0.07923393529537212
AHIC,-0.2115837667244521
AHII,0.06085137280114986
AHIS,-0.04420379537953795
AHL,0.03083648077813196
AHLS,0.06353967960945993
AHM,0.02242669918514523
AHMC,-0.3934283538243934
AHMH,0.1768766312826832
AHMN,
AHN,0.04628679146680603
AHNT,0.002997523784699596
AHO,0.0652937254968027
AHOM,0.09151312737227367
AHON,0.1247535164979624
AHP,0.195118708441696
AHPA,-0.1419572036194637
AHPI,-0.2209616568110668
AHS,0.1982810487804254
AHSI,0.2180187909061976
AHST,0.1366004092081723
AHTC,-0.3313512405167111
AHTH,0.1646025842567386
AHTL,0.2270782528703712
AHTS,0.05708150916036919
AHWY,-0.8158020641104504
AHX,0.2482902374268739
AI,-0.255809775214917
AIAI,
AIC,0.08228373113640634
AICO,0.2135633587417111
AICP,-0.03094509554875585
AICX,-0.01242469879518072
AID,-0.1440317550326056
AIDC,
AIDCA,0.1011938281337989
AIDI,0.2449376453181145
AIF,0.003952074215443642
AIFC,-0.02725322737670274
AIG,0.02743919219876624
AIGR,0.04164275621045241
AIH,0.1129602547251893
AIHC,0.1320862139080928
AIHI,0.1978730224362561
AIHS,-0.2682616681580558
AII,
AIII,0.07499253925315517
AIKI,-0.1048796993563808
AIL,
AILA,-3.300634140028471
AILI,
AILP,-0.07430642263300544
AIM,-0.4912316767455273
AIMC,0.09314478942514602
AIMD,-0.2351310774916272
AIMM,-0.06103958035288507
AIMS,0.1422571094126558
AIMT,-0.9330459757851476
AIMX,-0.2718278563910652
AIN,0.1515352717196923
AINC,0.1326036552100382
AIND,0.2614954035099203
AINN,0.04966541600587939
AINS,-0.1531531531531532
AIOD,-1.0670790643727044
AIP,-0.2703815827288384
AIPC,0.2604286014836598
AIPN,-0.1125633777869621
AIPT,-1.930996863493795
AIQ,0.2092057360387214
AIR,0.112378187849886
AIRB,-0.08013894180574868
AIRC,0.02807143821134554
AIRE,-0.3423874195854181
AIRG,-0.09533626514104636
AIRI,0.03155035232146059
AIRL,-0.006443860046326129
AIRM,0.1710515857245052
AIRO,0.1063395373167069
AIRS,0.06077294262578456
AIRT,-0.0004613226166979751
AIRV,-0.1574088210276603
AIS,-0.08570805783622756
AISX,-0.5033390635627032
AIT,0.2025520023402978
AITB,-0.7872067234737947
AITS,
AIU,0.2419977581267904
AIX,-0.04533649922089486
AIXD,0.08811142739389714
AIZ,0.01672045930165162
AJ,0.01449835962235498
AJAC,0.2369837825301903
AJAY,-0.09840810419681621
AJG,0.06480284954348198
AJGC,0.1577339480466396
AJRD,0.1144129520955592
AJRL,0.04020943188805456
AJT,0.114168974611817
AJX,0.0581743097878576
AK,-0.01241813674900414
AKA,0.02383248960577769
AKAM,0.1492247133346965
AKAO,-1.1676218226595696
AKBA,-0.0615922795268624
AKC,-0.8109053160684041
AKCA,0.01037416887935959
AKER,-0.5147921555481059
AKI,0.3092692839363096
AKLI,-0.5302350520525467
AKLM,
AKN,-0.02243170616045639
AKNG,
AKRN,-0.2318611551616486
AKRO,-0.4317386444839401
AKRX,0.04120791867185063
AKS,0.09854715965869783
AKST,0.1723785166240409
AKSY,-0.8354669144672058
AKTS,-0.3913094160563921
AKU,0.07620621375128646
AKUS,-0.3237780195865071
AKYA,-0.3219017926734217
AL,0.07376625127446411
ALA,0.1873679155999877
ALAB,0.02671932563187742
ALAM,
ALAN,-0.09817871371656232
ALAR,0.2267965526923991
ALAS,-0.05168915938960924
ALB,0.2716171383937468
ALBC,0.01594528420243227
ALBI,0.0004820438659918053
ALBK,0.02259464164560503
ALBN,0.0008949995351203496
ALBO,-0.3831956682287997
ALBR,0.2123087941883665
ALBT,-0.5807592145531965
ALBY,0.01436460679357048
ALC,0.09575004439581883
ALCC,0.0870168013572432
ALCD,0.2501734745801916
ALCI,-0.05191512829788118
ALCL,
ALCM,-0.03701023467383438
ALCO,-0.03972502650404486
ALCR,0.1927207207207207
ALCS,-0.04973648017828998
ALD,0.07596369450393829
ALDA,0.05366192984199543
ALDB,-0.01553077240809583
ALDC,0.2098604363723757
ALDN,
ALDR,-0.6121732820696294
ALDX,-0.2885989012965967
ALE,0.06110008037552619
ALEC,-0.1977347396702864
ALES,-0.2368534668854158
ALET,0.09866568735463337
ALEX,0.03224444777298167
ALF,-1.8097312227770104
ALFA,0.05702404485942018
ALFC,0.02365855856641578
ALFD,0.1962535014005602
ALFM,0.06548013434165734
ALFN,0.3593955899147853
ALFO,0.1346428433604754
ALFT,-0.01555292883868502
ALG,0.1768959330251825
ALGH,0.09254472545079535
ALGI,0.02151907372443757
ALGM,0.3041924381439892
ALGN,0.1211448208992277
ALGO,-0.437755665490934
ALGR,-0.004306425830677376
ALGS,-0.5336190679047775
ALGT,0.07616699814287077
ALGX,-0.04623419767224565
ALHC,-0.1576783329269122
ALHY,-0.1408076769292283
ALI,0.03423618634886241
ALIC,-0.2595786620672663
ALIF,-1.2750986556083204
ALII,
ALIM,-0.1764667422195101
ALIT,0.0404251929073817
ALJ,0.06898312873292822
ALJJ,0.02929884707285841
ALK,0.09266622869195394
ALKA,0.1170581903851509
ALKS,-0.06204835182028273
ALKT,-0.132795199619446
ALL,-0.007973778730173204
ALLA,0.3082027980389812
ALLB,0.01553977789057808
ALLC,0.1165179246434472
ALLE,0.02173292711398834
ALLG,0.02523646932615803
ALLI,0.1293343896580778
ALLK,-0.4225444384645317
ALLO,-0.3461246431964425
ALLP,-0.7282051282051282
ALLR,-0.5245492933605497
ALLS,0.06571123646897394
ALLT,0.02506585096439799
ALLY,0.01892819484359171
ALM,0.2016641099827181
ALMC,0.1227417626243384
ALMI,-0.2051946947797993
ALMO,0.2172957400531418
ALMR,-1.3783247320365224
ALN,-0.3621280699083238
ALNA,-1.2684722798655832
ALNC,0.01981923296726949
ALNK,0.1202347899948022
ALNT,0.1189700568263984
ALNY,-0.2075123687994833
ALO,-0.02683666098373995
ALOE,0.05721924312032334
ALOG,0.07054603836103093
ALON,0.1161014134406023
ALOT,0.1084639657795643
ALOY,0.03733349252905976
ALPC,0.04422464779566418
ALPH,-0.09906156879605059
ALPI,-0.1997495303694427
ALPN,-0.2399990486827458
ALPP,-0.08535829586071716
ALPS,-0.1920129345189976
ALPX,-0.2057250117315814
ALQA,-0.2352489175889941
ALQT,0.2304036987884756
ALR,-0.03983038041512029
ALRC,0.03710622260456351
ALRI,-0.8727493074792245
ALRM,0.06821269257812745
ALRN,-0.7477933541017653
ALRS,0.028101336135213
ALRT,-0.009240363458096292
ALS,0.1834526657818457
ALSE,-4.094765711618136
ALSI,0.3906431349087646
ALSK,0.1107377846906875
ALSM,0.2834669768011263
ALSN,0.2112960436562074
ALST,0.5884518058431101
ALT,-0.4256146243975859
ALTA,0.02432502259115523
ALTC,0.1540611035111719
ALTD,-0.01115496825124382
ALTE,0.2497334141802748
ALTG,0.1277494281189513
ALTH,-0.1858343880879614
ALTI,-0.2745558091419065
ALTM,0.04642794313764435
ALTN,-1.1539334341906202
ALTO,-0.01856350603952254
ALTP,0.09486991954863651
ALTR,0.01935388001400768
ALTS,0.2121350867330084
ALTU,-0.9110542020306742
ALTV,-0.0282786107420763
ALTX,0.2103676913803496
ALU,0.08775620839358896
ALUR,-0.1984353067830331
ALUS,-0.6674007137975548
ALV,0.1329313232830821
ALVL,-0.01105198162741318
ALVR,-0.6823175247688803
ALW,0.1486721469816728
ALWC,0.1452984314184054
ALWS,0.2243518597312021
ALX,
ALXA,-0.6150397818877718
ALXN,0.1808312481064644
ALXO,-0.403022179039668
ALY,0.0862718872723158
ALYN,-0.3870689823970551
ALYS,-1.2065280952634099
ALYX,-1.9299587992937024
ALZN,-1.4534064212999216
AM,0.1249155241746057
AMA,0.1334538983465236
AMAB,-0.007204656284410885
AMAC,0.2437215390068988
AMAG,-0.08882658441662776
AMAL,0.02172280383030127
AMAR,-0.3939517776869637
AMAT,0.2851274910799756
AMB,0.1555456651488696
AMBC,0.05058180288798542
AMBI,-0.1949391613528216
AMBJ,0.234350377966063
AMBK,0.01293031310009238
AMBR,-0.06886144992054062
AMBS,0.0218359495661453
AMBT,-1.5843402150128434
AMC,-0.002555481507834305
AMCA,0.1993201903467029
AMCC,-0.1827726892890499
AMCE,-0.08338762214983714
AMCF,0.06752326545989358
AMCI,-0.005885490604045432
AMCL,
AMCN,0.2257974430702091
AMCO,0.1369353752330031
AMCP,0.04491949209844527
AMCR,0.02853523048435825
AMCS,0.07352932977246497
AMCV,-0.0113195095422361
AMCX,0.1186750774999404
AMD,0.05917517860305839
AMDA,-0.4859909050902156
AMDC,0.03232801103883304
AMDH,0.5391255850044862
AMDV,0.3512900882807435
AME,0.159814044506937
AMEA,0.195987835362277
AMED,0.12156461504242
AMEH,0.1198982553966386
AMEI,0.05224015169316017
AMEN,0.01370179354938034
AMEP,0.1202177233034421
AMER,0.1587145789170667
AMES,-0.07664023937420628
AMET,0.2229443461807412
AMEV,-0.2052792682892551
AMF,0.1041918658516492
AMFB,0.02862993210897893
AMFC,0.01901939886292768
AMFD,0.2599261145583013
AMFF,0.02445153945248979
AMFH,0.02821223242820798
AMFI,-0.02802495039636512
AMFM,0.02555699287183011
AMFN,-0.5559155621011291
AMFR,0.2260408453534932
AMFS,
AMG,0.09405339629177864
AMGD,0.1456496890559312
AMGI,-0.8748992567386048
AMGIA,0.09634240810658032
AMGN,0.2109655860507103
AMGP,0.1900944363148527
AMGR,0.006112272800386037
AMH,0.01596265126138863
AMHC,-0.00921386514251928
AMHD,0.0599145376852441
AMI,0.2107671374730581
AMIC,0.03289130314647171
AMIE,-0.0865975310935885
AMII,-0.06660369885134518
AMIN,-0.118500303487775
AMIR,0.06742461690558571
AMIS,0.1593654667480171
AMJX,
AMK,0.1451953770806704
AMKR,0.2347207621961864
AMKT,0.1677215994305905
AML,0.0243372064928504
AMLE,0.07391507232851145
AMLF,0.1868376790700372
AMLJ,0.004494382022471911
AMLL,0.02757558790593505
AMLN,-0.004426015315408842
AMLT,0.1351641679510532
AMLX,-0.2662943352674004
AMM,-0.1901722415767291
AMMA,
AMMB,0.03638294568722436
AMMC,-0.3982152816508644
AMMD,0.173619624828498
AMMG,
AMMI,-0.1142857142857143
AMMS,0.1756887685389909
AMMT,-1.9306233062330622
AMN,0.2696964598022975
AMNB,0.02085185001857202
AMNT,0.098263299022485
AMNU,0.3301900478746554
AMO,0.07861032845867874
AMOO,0.09358834899070972
AMOS,0.08047632668974729
AMOT,0.1170900995050739
AMP,0.02162973505518064
AMPB,0.03506838814765133
AMPBA,0.03334494684693106
AMPBB,0.03214396292091609
AMPC,0.1530035353612206
AMPD,0.1697824122661788
AMPE,-0.7374887909488104
AMPG,-0.00123249683316786
AMPH,0.1889359582770906
AMPI,0.0704297705396103
AMPL,-0.2201112502989644
AMPLA,0.1501962585681949
AMPS,0.05261318455055503
AMPX,-0.2744691259068915
AMPY,0.4024588389399264
AMQ,-0.2248345072911023
AMR,0.5079677967780363
AMRB,0.01837112570822983
AMRC,0.05996245261549741
AMRD,0.08581196613909305
AMRE,0.1406851960875448
AMRF,-0.008663798116060007
AMRH,-0.1478298863967376
AMRI,0.100300599982962
AMRK,0.1197022306865043
AMRN,0.1677540947759718
AMRS,-0.6866082092955915
AMRX,0.119576360892152
AMS,0.1690179380632364
AMSA,
AMSC,-0.1101763653453663
AMSE,0.06085021665300386
AMSF,0.05118328583307603
AMSG,0.114750776354189
AMSGA,0.3808251165126198
AMSH,0.3365672208304866
AMSI,-0.1837979094076655
AMSK,-0.1571075401730531
AMSR,0.07932350520092794
AMSS,-0.7510773650728505
AMST,-0.3760651029200574
AMSWA,0.06039413706950936
AMSY,0.06869525052065185
AMT,0.1310902564569086
AMTA,-0.2807839893384803
AMTB,0.01889706333628431
AMTC,-0.1297064218588356
AMTD,0.07197198695118666
AMTI,-0.6552906335790407
AMTK,0.005432190914557027
AMTL,0.2248954165506075
AMTQ,-0.7746874202602705
AMTR,0.09528189164544225
