ticker,spindex,female_pct,diversity_board,shannon
AMGN,S&P 500,0.23076923076923078,False,0.6870920273799715
AMKR,S&P 400,0.18181818181818182,False,0.5859526183035508
APH,S&P 500,0.3333333333333333,False,0.6837389058487535
AMPH,S&P 600,0.3,False,0.6730116670092565
ADI,S&P 500,0.36363636363636365,False,0.8855741515766717
ANDE,S&P 600,0.2,False,0.3250829733914482
ANGO,,,,
ANIK,S&P 600,0.375,False,0.37677016125643675
NLY,S&P 400,0.3,False,1.0888999753452238
ANSS,S&P 500,0.3,False,0.8979457248567798
AR,S&P 400,0.375,True,0.0
ELV,S&P 500,0.45454545454545453,False,1.0335620542068176
AM,S&P 400,0.2222222222222222,True,0.0
APA,S&P 500,0.3,False,0.639031859650177
AIRC,S&P 400,0.4444444444444444,False,1.0027182645175161
APOG,S&P 600,0.3333333333333333,False,0.5297061990576545
ARI,S&P 600,0.4,False,0.8018185525433373
AMEH,S&P 600,0.3333333333333333,False,0.8486855577264172
AAPL,S&P 500,0.3333333333333333,False,1.0027182645175161
APLE,S&P 600,0.3333333333333333,False,0.34883209584303193
AIT,S&P 600,0.3333333333333333,True,0.34883209584303193
AMAT,S&P 500,0.3,False,0.5004024235381879
ATR,S&P 400,0.45454545454545453,False,0.8855741515766717
ARMK,S&P 400,0.36363636363636365,False,0.6001660731596457
ABR,S&P 600,0.125,False,0.37677016125643675
ARCB,S&P 600,0.3333333333333333,False,0.34883209584303193
ADM,S&P 500,0.36363636363636365,True,1.1685184057430877
AROC,S&P 600,0.2222222222222222,True,0.34883209584303193
ACA,S&P 600,0.3,True,0.5004024235381879
RCUS,S&P 600,0.3333333333333333,False,0.7214636866925115
ANET,S&P 500,0.3333333333333333,False,0.6837389058487535
ARLO,S&P 600,0.42857142857142855,False,0.796311640173813
AHH,S&P 600,0.1111111111111111,False,0.34883209584303193
ARR,S&P 600,0.2,False,0.5004024235381879
AWI,S&P 600,0.25,False,0.6615632381579821
ARW,S&P 400,0.3,False,0.3250829733914482
ARWR,S&P 400,0.25,False,0.37677016125643675
APAM,S&P 600,0.375,True,0.37677016125643675
ABG,S&P 600,0.3333333333333333,False,0.5297061990576545
ASH,S&P 400,0.3333333333333333,False,0.6837389058487535
ASB,S&P 400,0.3,False,0.3250829733914482
AIZ,S&P 500,0.3076923076923077,False,0.937155853065701
ASTE,S&P 600,0.3,False,0.3250829733914482
AUB,S&P 600,0.25,False,0.2868359830561607
ATO,S&P 500,0.2727272727272727,True,0.30463609734923813
CHX,S&P 400,0.3333333333333333,False,0.8486855577264172
ADSK,S&P 500,0.45454545454545453,False,0.6001660731596457
ALV,S&P 400,0.18181818181818182,False,0.30463609734923813
ADP,S&P 500,0.4166666666666667,False,0.5660857389596289
AN,S&P 400,0.25,False,0.37677016125643675
AZO,S&P 500,0.3,False,0.8018185525433373
AVB,S&P 500,0.25,False,0.45056120886630463
AVNS,S&P 600,0.3333333333333333,False,0.45056120886630463
AVY,S&P 500,0.3,False,0.3250829733914482
AVID,S&P 600,0.3333333333333333,False,0.6837389058487535
CDMO,S&P 600,0.42857142857142855,False,0.410116318288409
AVNT,S&P 400,0.25,False,0.45056120886630463
CAR,S&P 400,0.3333333333333333,False,1.0114042647073518
AVA,S&P 600,0.36363636363636365,False,0.6001660731596457
AVT,S&P 400,0.3,False,1.1682824501765625
ACLS,S&P 600,0.3333333333333333,False,1.0027182645175161
AXON,S&P 500,0.45454545454545453,False,0.7595473914748635
AX,S&P 600,0.2,False,0.639031859650177
BGS,S&P 600,0.3,False,0.5004024235381879
BJ,S&P 400,0.25,False,0.7356219397587946
RILY,S&P 600,0.3333333333333333,False,0.34883209584303193
BWXT,S&P 400,0.2222222222222222,False,0.34883209584303193
BMI,S&P 600,0.3333333333333333,True,0.6837389058487535
BKR,S&P 500,0.3333333333333333,False,0.34883209584303193
BCPC,S&P 600,0.3333333333333333,False,0.45056120886630463
BALL,S&P 500,0.45454545454545453,False,0.9075352941050093
BANF,S&P 600,0.16666666666666666,True,0.9608919796672832
TBBK,S&P 600,0.3,False,0.3250829733914482
BANC,S&P 600,0.3333333333333333,False,0.5660857389596289
BAC,S&P 500,0.35714285714285715,True,0.796311640173813
BKU,S&P 600,0.4,False,1.0888999753452238
BOH,S&P 600,0.35714285714285715,False,1.0346012329101812
BK,S&P 500,0.36363636363636365,False,1.0335620542068176
OZK,S&P 400,0.3076923076923077,False,0.6870920273799715
BANR,S&P 600,0.36363636363636365,False,0.6001660731596457
B,S&P 600,0.36363636363636365,False,0.7595473914748635
BBWI,S&P 500,0.46153846153846156,True,0.8305178252872478
BAX,S&P 500,0.4,False,0.9404479886553263
BDX,S&P 500,0.2727272727272727,False,0.6001660731596457
BDC,S&P 400,0.4,False,0.9404479886553263
BRBR,S&P 400,0.5,False,0.45056120886630463
BHE,S&P 600,0.2222222222222222,True,0.34883209584303193
WRB,S&P 500,0.2222222222222222,False,0.6837389058487535
BRK.B,S&P 500,0.26666666666666666,False,0.48509409130221154
BHLB,S&P 600,0.3333333333333333,False,0.8675632284814612
BERY,S&P 400,0.25,False,0.45056120886630463
BBY,S&P 500,0.5833333333333334,False,1.2342678660790767
BIG,S&P 600,0.6,False,0.639031859650177
BIO,S&P 500,0.3333333333333333,False,0.8675632284814612
BLFS,S&P 600,0.2857142857142857,False,0.410116318288409
BIIB,S&P 500,0.2,False,1.0888999753452238
TECH,S&P 500,0.2222222222222222,False,0.34883209584303193
BJRI,S&P 600,0.2727272727272727,False,0.8855741515766717
BKH,S&P 400,0.3,False,0.639031859650177
BLKB,S&P 400,0.375,False,0.5623351446188083
BLK,S&P 500,0.3125,True,0.6885673693022826
BXMT,S&P 600,0.4,False,0.639031859650177
HRB,S&P 400,0.4444444444444444,False,0.8486855577264172
BLMN,S&P 600,0.3,False,0.3250829733914482
AVTA,S&P 600,0.4444444444444444,False,0.8486855577264172
BA,S&P 500,0.3076923076923077,False,0.6870920273799715
BCC,S&P 600,0.25,False,0.7214636866925115
BKNG,S&P 500,0.36363636363636365,False,1.294545165844896
BOOT,S&P 600,0.375,False,0.7356219397587946
BWA,S&P 500,0.375,False,1.073542846408523
SAM,S&P 400,0.25,False,0.37677016125643675
BXP,S&P 500,0.36363636363636365,True,0.47413931305783735
BSX,S&P 500,0.2222222222222222,False,0.6837389058487535
BYD,S&P 400,0.25,True,0.7356219397587946
BDN,S&P 600,0.2857142857142857,False,0.9556998911125343
BHF,S&P 400,0.4444444444444444,False,0.6837389058487535
BSIG,S&P 600,0.2,False,1.3321790402101223
EAT,S&P 600,0.4444444444444444,False,0.6837389058487535
BCO,S&P 400,0.2222222222222222,False,0.5297061990576545
BMY,S&P 500,0.36363636363636365,False,1.0335620542068176
VTOL,S&P 600,0.125,False,0.0
BRX,S&P 400,0.375,False,0.37677016125643675
BR,S&P 500,0.36363636363636365,False,0.8599672810355049
AVGO,S&P 500,0.3333333333333333,False,0.9649629230074277
BRKL,S&P 600,0.2,False,0.857174043642079
AZTA,S&P 400,0.5,False,0.3250829733914482
BRO,S&P 500,0.16666666666666666,False,0.2868359830561607
BF.B,S&P 500,0.36363636363636365,False,0.30463609734923813
BRKR,S&P 400,0.3,False,0.3250829733914482
BC,S&P 400,0.3,False,0.3250829733914482
BKE,S&P 600,0.3076923076923077,False,0.6870920273799715
BLDR,S&P 500,0.1,False,0.5004024235381879
BURL,S&P 400,0.3,False,0.9404479886553263
CBOE,S&P 500,0.25,False,0.7214636866925115
CBRE,S&P 500,0.2727272727272727,False,1.0335620542068176
CDW,S&P 500,0.4,False,0.8979457248567798
CF,S&P 500,0.2727272727272727,True,0.8855741515766717
CHRW,S&P 500,0.2727272727272727,False,0.30463609734923813
CI,S&P 500,0.36363636363636365,False,0.7595473914748635
CME,S&P 500,0.2608695652173913,False,0.38721237518636065
CMS,S&P 500,0.36363636363636365,True,0.7595473914748635
CNO,S&P 400,0.2222222222222222,False,0.5297061990576545
CSGS,S&P 600,0.3,True,1.3592367006650063
CSX,S&P 500,0.2727272727272727,True,0.6001660731596457
CTS,S&P 600,0.16666666666666666,True,0.45056120886630463
CNX,S&P 400,0.14285714285714285,False,0.410116318288409
CVBF,S&P 600,0.375,False,0.7356219397587946
CVI,S&P 600,,,
CVS,S&P 500,0.45454545454545453,False,1.1595888143086257
CABO,S&P 400,0.625,False,0.37677016125643675
CBT,S&P 400,0.2727272727272727,True,0.8855741515766717
CTRA,S&P 500,0.4,False,0.3250829733914482
CACI,S&P 400,0.2727272727272727,False,0.47413931305783735
CDNS,S&P 500,0.3,False,0.8979457248567798
CADE,S&P 400,0.3333333333333333,False,0.8033149761408755
CZR,S&P 500,0.2222222222222222,True,0.0
CALM,S&P 600,0.2857142857142857,False,0.410116318288409
CVGW,S&P 600,0.3333333333333333,True,0.6837389058487535
CAL,S&P 600,0.5454545454545454,False,0.6001660731596457
CRC,S&P 600,0.3333333333333333,True,0.936888307539016
CWT,S&P 600,0.4444444444444444,False,0.34883209584303193
CALX,S&P 400,0.375,False,0.37677016125643675
CARS,S&P 600,0.2727272727272727,False,0.7595473914748635
MODG,S&P 600,0.3333333333333333,False,0.7214636866925115
CPE,S&P 600,0.375,False,0.37677016125643675
CPT,S&P 500,0.3,False,1.1682824501765625
CPB,S&P 500,0.3333333333333333,False,0.8369882167858358
COF,S&P 500,0.25,False,0.5623351446188083
CFFN,S&P 600,0.125,False,0.37677016125643675
CARA,S&P 600,0.3333333333333333,False,0.0
CAH,S&P 500,0.5454545454545454,True,0.7595473914748635
CTRE,S&P 600,0.6,True,0.5004024235381879
CARG,S&P 600,0.16666666666666666,False,0.45056120886630463
CSL,S&P 400,0.2222222222222222,False,1.0027182645175161
KMX,S&P 500,0.2727272727272727,False,0.6001660731596457
CG,S&P 400,0.23076923076923078,True,0.6870920273799715
CCL,S&P 500,0.36363636363636365,False,0.30463609734923813
CRS,S&P 600,0.36363636363636365,True,0.8855741515766717
CARR,S&P 500,0.3333333333333333,False,0.6837389058487535
CRI,S&P 400,0.36363636363636365,False,0.6001660731596457
CASY,S&P 400,0.4,False,0.9404479886553263
CPRX,S&P 600,0.2857142857142857,False,0.410116318288409
CAT,S&P 500,0.36363636363636365,True,0.47413931305783735
CATY,S&P 600,0.25,False,0.5660857389596289
CVCO,S&P 600,0.2857142857142857,False,0.410116318288409
CE,S&P 500,0.5,False,0.3250829733914482
CELH,S&P 400,0.3333333333333333,False,0.8486855577264172
CNC,S&P 500,0.3,True,0.5004024235381879
CNP,S&P 500,0.2222222222222222,True,0.936888307539016
CSR,S&P 600,0.5714285714285714,False,0.410116318288409
CENT,S&P 600,0.2727272727272727,False,0.30463609734923813
CPF,S&P 600,0.3333333333333333,False,0.6365141682948128
CENX,S&P 600,0.2857142857142857,True,0.410116318288409
CCS,S&P 600,0.16666666666666666,False,0.45056120886630463
CRNC,S&P 600,0.25,False,0.5623351446188083
CDAY,S&P 500,0.4,False,0.3250829733914482
CERT,S&P 600,0.3333333333333333,False,0.0
CEVA,S&P 600,0.42857142857142855,False,0.410116318288409
CRL,S&P 500,0.2727272727272727,False,0.30463609734923813
GTLS,S&P 400,0.4,False,0.5004024235381879
CHTR,S&P 500,0.07692307692307693,False,0.7937300551584248
CLDT,S&P 600,0.2857142857142857,False,0.410116318288409
CAKE,S&P 600,0.3,False,0.3250829733914482
CHEF,S&P 600,0.2,False,0.8018185525433373
CHE,S&P 400,0.2,False,0.3250829733914482
CC,S&P 400,0.4444444444444444,False,0.6365141682948128
CHK,S&P 400,0.14285714285714285,False,0.410116318288409
CPK,S&P 600,0.4,False,0.5004024235381879
CVX,S&P 500,0.5,True,0.7214636866925115
CHS,S&P 600,0.5555555555555556,False,0.34883209584303193
PLCE,S&P 600,0.5454545454545454,True,0.47413931305783735
CMG,S&P 500,0.3333333333333333,False,0.6837389058487535
CHH,S&P 400,0.2727272727272727,True,0.7595473914748635
CHD,S&P 500,0.3,False,0.639031859650177
CHDN,S&P 400,0.2222222222222222,False,0.5297061990576545
CHUY,S&P 600,0.16666666666666666,False,0.8675632284814612
CIEN,S&P 400,0.2222222222222222,False,0.6837389058487535
CINF,S&P 500,0.3333333333333333,False,0.2868359830561607
CNK,S&P 600,0.2727272727272727,False,0.5859526183035508
CRUS,S&P 400,0.375,False,0.7356219397587946
CSCO,S&P 500,0.3333333333333333,False,0.34883209584303193
CTAS,S&P 500,0.2,False,0.3250829733914482
C,S&P 500,0.5384615384615384,True,0.2711893730418441
INGN,S&P 600,0.42857142857142855,False,0.410116318288409
CFG,S&P 500,0.3076923076923077,False,0.5359610497090694
CHCO,S&P 600,0.16666666666666666,False,0.2868359830561607
CIVI,S&P 400,0.3333333333333333,False,0.6837389058487535
CLH,S&P 400,0.45454545454545453,True,0.47413931305783735
CLFD,S&P 600,0.25,False,0.9743147528693494
CLW,S&P 600,0.3333333333333333,False,0.34883209584303193
CWEN,S&P 600,0.09090909090909091,False,0.6001660731596457
CLF,S&P 400,0.3,True,0.8018185525433373
CLX,S&P 500,0.5,False,0.7214636866925115
COKE,S&P 400,0.2727272727272727,False,0.6001660731596457
KO,S&P 500,0.5384615384615384,True,0.937155853065701
CCOI,S&P 600,0.3333333333333333,False,0.6837389058487535
CGNX,S&P 400,0.2857142857142857,True,1.277034259466139
CTSH,S&P 500,0.3076923076923077,True,1.2636256721237273
COHR,S&P 400,0.2857142857142857,False,1.0285137640248474
CHRS,S&P 600,0.25,False,0.37677016125643675
COHU,S&P 600,0.25,False,1.2554823251787535
ENOV,S&P 400,0.4,False,0.9404479886553263
CL,S&P 500,0.36363636363636365,False,0.47413931305783735
COLL,S&P 600,0.2222222222222222,False,0.34883209584303193
COLB,S&P 400,0.35714285714285715,False,0.8953326659680909
COLM,S&P 400,0.3333333333333333,False,0.34883209584303193
FIX,S&P 400,0.2222222222222222,True,0.6837389058487535
CMCSA,S&P 500,0.2,False,1.0888999753452238
CMA,S&P 500,0.38461538461538464,False,0.8305178252872478
CBSH,S&P 400,0.3076923076923077,False,0.4293230219306162
CMC,S&P 400,0.5,False,0.37677016125643675
CBU,S&P 600,0.25,False,0.2868359830561607
CYH,S&P 600,0.16666666666666666,False,0.7214636866925115
CHCT,S&P 600,0.3333333333333333,False,0.45056120886630463
CVLT,S&P 400,0.3333333333333333,False,1.303092403761719
CMP,S&P 600,0.2,True,0.3250829733914482
CPSI,S&P 600,0.2857142857142857,False,0.410116318288409
CRK,S&P 600,0.2,False,0.0
CMTL,,,,
CAG,S&P 500,0.36363636363636365,False,1.0335620542068176
CNXC,S&P 400,0.625,False,0.7356219397587946
CNMD,S&P 600,0.3333333333333333,False,0.34883209584303193
COP,S&P 500,0.23076923076923078,True,0.937155853065701
CCSI,S&P 600,0.3333333333333333,False,0.6365141682948128
CEIX,S&P 600,0.3333333333333333,False,0.8675632284814612
CNSL,S&P 600,0.25,False,0.37677016125643675
ED,S&P 500,0.36363636363636365,True,0.8599672810355049
STZ,S&P 500,0.36363636363636365,False,0.7595473914748635
CEG,S&P 500,0.3,True,1.2275294114572126
COO,S&P 500,0.5,False,0.37677016125643675
CPRT,S&P 500,0.18181818181818182,False,0.6001660731596457
CORT,S&P 600,0.2222222222222222,False,0.34883209584303193
CLB,S&P 600,0.2857142857142857,True,0.410116318288409
CXW,S&P 600,0.3,False,0.639031859650177
CNM,S&P 400,0.25,False,0.5660857389596289
GLW,S&P 500,0.26666666666666666,True,0.5004024235381879
QDEL,S&P 400,0.25,False,0.5660857389596289
CDP,S&P 400,0.3,False,0.5004024235381879
CRSR,S&P 600,0.3,False,0.9404479886553263
CTVA,S&P 500,0.3076923076923077,True,0.5359610497090694
CRVL,S&P 600,0.16666666666666666,False,0.0
COST,S&P 500,0.2727272727272727,False,0.30463609734923813
CSGP,S&P 500,0.25,False,0.37677016125643675
COTY,S&P 400,0.5454545454545454,False,0.8855741515766717
CUZ,S&P 400,0.3333333333333333,True,0.34883209584303193
CBRL,S&P 600,0.5,False,0.8018185525433373
CXT,S&P 400,0.25,False,0.5623351446188083
CROX,S&P 400,0.375,False,0.37677016125643675
CCRN,S&P 600,0.25,False,0.9002560512685369
CCI,S&P 500,0.3,False,0.9433483923290392
CCK,S&P 400,0.23076923076923078,False,0.2711893730418441
AORT,S&P 600,0.2222222222222222,False,0.6837389058487535
CUBE,S&P 400,0.3333333333333333,False,0.6837389058487535
CFR,S&P 400,0.15384615384615385,False,0.8305178252872478
CMI,S&P 500,0.4166666666666667,False,0.7214636866925115
CW,S&P 400,0.3,False,0.5004024235381879
CUBI,S&P 600,0.1111111111111111,False,0.8486855577264172
CUTR,,,,
CYTK,S&P 600,0.3,False,0.3250829733914482
CTKB,S&P 600,0.42857142857142855,False,0.5982695885852573
BOOM,S&P 600,0.16666666666666666,False,0.45056120886630463
DHI,S&P 500,0.3333333333333333,False,0.45056120886630463
DTE,S&P 500,0.2,False,0.5004024235381879
DXPE,S&P 600,0.16666666666666666,False,0.45056120886630463
DTM,S&P 400,0.2857142857142857,False,0.5982695885852573
DAN,S&P 600,0.2,True,0.639031859650177
DXC,S&P 600,0.2727272727272727,False,1.1685184057430877
DHR,S&P 500,0.2857142857142857,False,0.8953326659680909
DRI,S&P 500,0.3333333333333333,False,0.6837389058487535
DAR,S&P 400,0.3,False,0.639031859650177
PLAY,S&P 600,0.25,False,0.7356219397587946
DVA,S&P 500,0.3333333333333333,False,0.34883209584303193
DECK,S&P 400,0.4,True,1.3592367006650063
DE,S&P 500,0.36363636363636365,False,0.47413931305783735
DAL,S&P 500,0.23076923076923078,False,1.1569876443452742
DLX,S&P 600,0.2222222222222222,False,0.8486855577264172
XRAY,S&P 500,0.36363636363636365,False,0.6001660731596457
DBI,S&P 600,0.36363636363636365,False,0.6001660731596457
DVN,S&P 500,0.36363636363636365,False,0.30463609734923813
DXCM,S&P 500,0.3,False,0.3250829733914482
DRH,S&P 600,0.25,False,0.7356219397587946
FANG,S&P 500,0.3333333333333333,True,1.0027182645175161
DKS,S&P 400,0.2727272727272727,False,0.7595473914748635
DGII,S&P 600,0.16666666666666666,False,0.8675632284814612
DLR,S&P 500,0.3333333333333333,False,0.34883209584303193
APPS,S&P 600,0.375,False,0.37677016125643675
DV,S&P 600,0.5,False,0.9404479886553263
DCOM,S&P 600,0.16666666666666666,False,0.2868359830561607
DIN,S&P 600,0.4,False,0.3250829733914482
DIOD,S&P 600,0.42857142857142855,False,0.6829081047004717
DIS,S&P 500,0.45454545454545453,False,1.294545165844896
DFS,S&P 500,0.3333333333333333,False,0.8239592165010823
,S&P 600,,,
DLB,S&P 400,0.3333333333333333,False,1.1490596969706202
DG,S&P 500,0.3333333333333333,False,0.8486855577264172
DLTR,S&P 500,0.4,True,0.639031859650177
D,S&P 500,0.2727272727272727,True,0.47413931305783735
DPZ,S&P 500,0.3333333333333333,True,0.6837389058487535
DCI,S&P 400,0.3,False,0.9404479886553263
DORM,S&P 600,0.25,False,0.37677016125643675
DFIN,S&P 600,0.2222222222222222,False,0.6837389058487535
DEI,S&P 600,0.2727272727272727,False,1.1595888143086257
DOUG,,,,
DOV,S&P 500,0.2222222222222222,False,0.0
DOW,S&P 500,0.3333333333333333,False,0.8239592165010823
DRQ,S&P 600,0.2857142857142857,False,0.410116318288409
DBX,S&P 400,0.375,False,0.9002560512685369
ENR,S&P 600,0.3,False,0.8018185525433373
DUK,S&P 500,0.35714285714285715,False,0.410116318288409
DD,S&P 500,0.3333333333333333,True,0.5660857389596289
DOCS,S&P 400,0.5,False,0.8675632284814612
DY,S&P 600,0.375,False,0.7356219397587946
DT,S&P 400,0.25,False,0.0
DVAX,S&P 600,0.3,False,0.3250829733914482
ELF,S&P 600,0.6666666666666666,False,1.0027182645175161
LOCO,S&P 600,0.3,False,0.5004024235381879
EOG,S&P 500,0.3333333333333333,True,0.34883209584303193
EQT,S&P 500,0.5454545454545454,False,0.30463609734923813
EPR,S&P 400,0.5,False,0.37677016125643675
EGBN,S&P 600,0.4444444444444444,False,0.34883209584303193
EXP,S&P 400,0.2,True,0.3250829733914482
EGRX,S&P 600,0.2857142857142857,False,0.9556998911125343
EWBC,S&P 400,0.3,False,1.5047882836811908
DEA,S&P 600,0.25,False,0.0
EGP,S&P 400,0.2857142857142857,False,0.410116318288409
EMN,S&P 500,0.3333333333333333,True,0.7214636866925115
EBAY,S&P 500,0.4444444444444444,False,0.936888307539016
ECL,S&P 500,0.38461538461538464,False,0.4293230219306162
EPC,S&P 600,0.2,False,0.9404479886553263
EIX,S&P 500,0.45454545454545453,False,1.0335620542068176
EW,S&P 500,0.3333333333333333,False,0.6837389058487535
EGHT,S&P 600,0.42857142857142855,False,0.796311640173813
EA,S&P 500,0.375,False,0.9002560512685369
EFC,S&P 600,0.2,False,0.9502705392332347
EMBC,S&P 600,0.3333333333333333,False,0.8486855577264172
EME,S&P 400,0.3333333333333333,False,0.34883209584303193
EBS,S&P 600,0.2222222222222222,False,0.8486855577264172
EMR,S&P 500,0.2727272727272727,True,0.6001660731596457
AZPN,S&P 400,0.25,False,0.7356219397587946
EIG,S&P 600,0.3333333333333333,False,1.0027182645175161
ENTA,S&P 600,0.2857142857142857,False,0.796311640173813
ECPG,S&P 600,0.3333333333333333,False,0.8486855577264172
WIRE,S&P 600,0.16666666666666666,True,0.45056120886630463
EHC,S&P 400,0.36363636363636365,False,0.47413931305783735
ENS,S&P 400,0.18181818181818182,False,0.7595473914748635
EPAC,S&P 600,0.2222222222222222,True,0.34883209584303193
EHAB,S&P 600,0.38461538461538464,False,0.5402041423888608
ENPH,S&P 500,0.14285714285714285,False,0.410116318288409
NPO,S&P 600,0.2,False,0.639031859650177
ENVA,S&P 600,0.2222222222222222,False,0.6837389058487535
ENSG,S&P 600,0.375,False,0.7356219397587946
ETR,S&P 500,0.3333333333333333,False,0.45056120886630463
ENV,S&P 600,0.5555555555555556,False,0.8486855577264172
EPAM,S&P 500,0.3333333333333333,False,0.34883209584303193
NVST,S&P 400,0.375,False,0.7356219397587946
PLUS,S&P 600,0.2222222222222222,False,0.34883209584303193
EFX,S&P 500,0.4,False,0.3250829733914482
EQIX,S&P 500,0.36363636363636365,False,0.8855741515766717
EQH,S&P 400,0.3333333333333333,False,0.936888307539016
ETRN,S&P 400,0.375,True,0.37677016125643675
ELS,S&P 400,0.3,False,0.3250829733914482
EQR,S&P 500,0.3333333333333333,False,0.6837389058487535
ESAB,S&P 400,0.3,False,0.8018185525433373
EVR,S&P 400,0.36363636363636365,False,0.30463609734923813
ESE,S&P 600,0.2222222222222222,False,0.6837389058487535
EPRT,S&P 600,0.375,False,0.37677016125643675
WTRG,S&P 400,0.375,False,0.37677016125643675
ESS,S&P 500,0.4,False,0.8018185525433373
ETD,S&P 600,0.5,True,0.8675632284814612
ETSY,S&P 500,0.4444444444444444,False,0.5297061990576545
EEFT,S&P 400,0.25,False,0.37677016125643675
