ticker,company_name,female_pct,diversity_board,shannon
CHD,Church & Dwight,0.3,False,0.639031859650177
CI,Cigna,0.36363636363636365,False,0.7595473914748635
CINF,Cincinnati Financial,0.3333333333333333,False,0.2868359830561607
CTAS,Cintas,0.2,False,0.3250829733914482
CSCO,Cisco,0.3333333333333333,False,0.34883209584303193
C,Citigroup,0.5384615384615384,True,0.2711893730418441
CFG,Citizens Financial Group,0.3076923076923077,False,0.5359610497090694
CLX,Clorox,0.5,False,0.7214636866925115
CME,CME Group,0.2608695652173913,False,0.38721237518636065
CMS,CMS Energy,0.36363636363636365,True,0.7595473914748635
KO,Coca-Cola Company (The),0.5384615384615384,True,0.937155853065701
CTSH,Cognizant,0.3076923076923077,True,1.2636256721237273
CL,Colgate-Palmolive,0.36363636363636365,False,0.47413931305783735
CMCSA,Comcast,0.2,False,1.0888999753452238
CMA,Comerica,0.38461538461538464,False,0.8305178252872478
CAG,Conagra Brands,0.36363636363636365,False,1.0335620542068176
COP,ConocoPhillips,0.23076923076923078,True,0.937155853065701
ED,Consolidated Edison,0.36363636363636365,True,0.8599672810355049
STZ,Constellation Brands,0.36363636363636365,False,0.7595473914748635
CEG,Constellation Energy,0.3,True,1.2275294114572126
COO,CooperCompanies,0.5,False,0.37677016125643675
CPRT,Copart,0.18181818181818182,False,0.6001660731596457
GLW,Corning Inc.,0.26666666666666666,True,0.5004024235381879
CTVA,Corteva,0.3076923076923077,True,0.5359610497090694
CSGP,CoStar Group,0.25,False,0.37677016125643675
COST,Costco,0.2727272727272727,False,0.30463609734923813
CTRA,Coterra,0.4,False,0.3250829733914482
CCI,Crown Castle,0.3,False,0.9433483923290392
CSX,CSX,0.2727272727272727,True,0.6001660731596457
CMI,Cummins,0.4166666666666667,False,0.7214636866925115
CVS,CVS Health,0.45454545454545453,False,1.1595888143086257
DHR,Danaher Corporation,0.2857142857142857,False,0.8953326659680909
DRI,Darden Restaurants,0.3333333333333333,False,0.6837389058487535
DVA,DaVita Inc.,0.3333333333333333,False,0.34883209584303193
DAY,Dayforce,,,
DE,John Deere,0.36363636363636365,False,0.47413931305783735
DAL,Delta Air Lines,0.23076923076923078,False,1.1569876443452742
XRAY,Dentsply Sirona,0.36363636363636365,False,0.6001660731596457
DVN,Devon Energy,0.36363636363636365,False,0.30463609734923813
DXCM,Dexcom,0.3,False,0.3250829733914482
FANG,Diamondback Energy,0.3333333333333333,True,1.0027182645175161
DLR,Digital Realty,0.3333333333333333,False,0.34883209584303193
DFS,Discover Financial,0.3333333333333333,False,0.8239592165010823
DG,Dollar General,0.3333333333333333,False,0.8486855577264172
DLTR,Dollar Tree,0.4,True,0.639031859650177
D,Dominion Energy,0.2727272727272727,True,0.47413931305783735
DPZ,Domino's,0.3333333333333333,True,0.6837389058487535
DOV,Dover Corporation,0.2222222222222222,False,0.0
DOW,Dow Inc.,0.3333333333333333,False,0.8239592165010823
DHI,DR Horton,0.3333333333333333,False,0.45056120886630463
DTE,DTE Energy,0.2,False,0.5004024235381879
DUK,Duke Energy,0.35714285714285715,False,0.410116318288409
DD,DuPont,0.3333333333333333,True,0.5660857389596289
EMN,Eastman Chemical Company,0.3333333333333333,True,0.7214636866925115
ETN,Eaton Corporation,0.3,False,0.8979457248567798
EBAY,eBay,0.4444444444444444,False,0.936888307539016
ECL,Ecolab,0.38461538461538464,False,0.4293230219306162
EIX,Edison International,0.45454545454545453,False,1.0335620542068176
EW,Edwards Lifesciences,0.3333333333333333,False,0.6837389058487535
EA,Electronic Arts,0.375,False,0.9002560512685369
ELV,Elevance Health,0.45454545454545453,False,1.0335620542068176
LLY,Eli Lilly and Company,0.4166666666666667,False,0.9596147939120492
EMR,Emerson Electric,0.2727272727272727,True,0.6001660731596457
ENPH,Enphase,0.14285714285714285,False,0.410116318288409
ETR,Entergy,0.3333333333333333,False,0.45056120886630463
EOG,EOG Resources,0.3333333333333333,True,0.34883209584303193
EPAM,EPAM Systems,0.3333333333333333,False,0.34883209584303193
EQT,EQT,0.5454545454545454,False,0.30463609734923813
EFX,Equifax,0.4,False,0.3250829733914482
EQIX,Equinix,0.36363636363636365,False,0.8855741515766717
EQR,Equity Residential,0.3333333333333333,False,0.6837389058487535
ESS,Essex Property Trust,0.4,False,0.8018185525433373
EL,Estée Lauder Companies (The),0.4,False,0.7647544195674196
ETSY,Etsy,0.4444444444444444,False,0.5297061990576545
EG,Everest Re,0.3333333333333333,False,0.34883209584303193
EVRG,Evergy,0.36363636363636365,True,0.30463609734923813
ES,Eversource,0.36363636363636365,False,0.8599672810355049
EXC,Exelon,0.375,False,0.6931471805599453
EXPE,Expedia Group,0.4166666666666667,False,1.2342678660790767
EXPD,Expeditors International,0.3333333333333333,False,0.34883209584303193
EXR,Extra Space Storage,0.3,False,0.639031859650177
XOM,ExxonMobil,0.25,False,0.2868359830561607
FFIV,"F5, Inc.",0.2727272727272727,False,1.0335620542068176
FDS,FactSet,0.3333333333333333,False,0.6837389058487535
FICO,Fair Isaac,0.375,False,0.7356219397587946
FAST,Fastenal,0.3,False,0.3250829733914482
FRT,Federal Realty,0.42857142857142855,False,0.5982695885852573
FDX,FedEx,0.3076923076923077,False,0.6870920273799715
FIS,Fidelity National Information Services,0.3333333333333333,True,0.5660857389596289
FITB,Fifth Third Bank,0.2857142857142857,False,0.509137344082687
FSLR,First Solar,0.25,False,0.5660857389596289
FE,FirstEnergy,0.2727272727272727,True,0.6554817739013927
FI,Fiserv,0.25,False,1.073542846408523
FLT,Fleetcor,0.18181818181818182,False,0.8855741515766717
FMC,FMC Corporation,0.3,True,0.639031859650177
F,Ford Motor Company,0.2857142857142857,True,0.509137344082687
FTNT,Fortinet,0.25,False,0.6615632381579821
FTV,Fortive,0.3333333333333333,False,1.1490596969706202
FOXA,Fox Corporation (Class A),0.14285714285714285,False,0.796311640173813
FOX,Fox Corporation (Class B),,,
BEN,Franklin Templeton,0.2727272727272727,False,0.5859526183035508
FCX,Freeport-McMoRan,0.4166666666666667,False,0.5660857389596289
GRMN,Garmin,0.16666666666666666,False,0.45056120886630463
IT,Gartner,0.3333333333333333,False,0.7214636866925115
GEHC,GE HealthCare,0.4,False,0.8018185525433373
GEN,Gen Digital,0.4,False,0.9404479886553263
GNRC,Generac,0.2727272727272727,False,0.30463609734923813
GD,General Dynamics,0.23076923076923078,True,0.5359610497090694
GE,General Electric,0.4,False,0.3250829733914482
GIS,General Mills,0.5454545454545454,False,0.9075352941050093
GM,General Motors,0.46153846153846156,False,0.937155853065701
GPC,Genuine Parts Company,0.3076923076923077,False,0.4293230219306162
GILD,Gilead Sciences,0.3333333333333333,False,1.1490596969706202
GPN,Global Payments,0.2727272727272727,False,0.7595473914748635
GL,Globe Life,0.5,False,0.8369882167858358
GS,Goldman Sachs,0.4166666666666667,False,0.7214636866925115
HAL,Halliburton,0.23076923076923078,False,1.2636256721237273
HIG,Hartford (The),0.36363636363636365,False,0.8599672810355049
HAS,Hasbro,0.6363636363636364,False,0.47413931305783735
HCA,HCA Healthcare,0.3,False,0.639031859650177
PEAK,Healthpeak,0.375,False,0.37677016125643675
HSIC,Henry Schein,0.21428571428571427,False,0.6559757323365467
HSY,Hershey's,0.45454545454545453,False,0.8855741515766717
HES,Hess Corporation,0.25,False,0.45056120886630463
HPE,Hewlett Packard Enterprise,0.4166666666666667,False,0.5660857389596289
HLT,Hilton Worldwide,0.4444444444444444,True,0.6837389058487535
HOLX,Hologic,0.4444444444444444,False,1.0027182645175161
HD,Home Depot (The),0.3076923076923077,False,0.8305178252872478
HON,Honeywell,0.36363636363636365,False,1.294545165844896
HRL,Hormel Foods,0.36363636363636365,False,1.1685184057430877
HST,Host Hotels & Resorts,0.3333333333333333,False,0.34883209584303193
HWM,Howmet Aerospace,0.3333333333333333,False,0.34883209584303193
HPQ,HP Inc.,0.46153846153846156,False,1.1972375015579317
HUBB,Hubbell Incorporated,0.2222222222222222,False,0.5297061990576545
HUM,Humana,0.25,True,0.5660857389596289
HBAN,Huntington Bancshares,0.3076923076923077,False,0.6870920273799715
HII,Huntington Ingalls Industries,0.36363636363636365,False,0.47413931305783735
IBM,IBM,0.16666666666666666,False,0.9830877585747855
IEX,IDEX Corporation,0.3,False,0.8018185525433373
IDXX,Idexx Laboratories,0.3,False,0.639031859650177
ITW,Illinois Tool Works,0.3,False,0.3250829733914482
ILMN,Illumina,0.25,False,0.7214636866925115
INCY,Incyte,0.3333333333333333,False,0.936888307539016
IR,Ingersoll Rand,0.2,True,0.8018185525433373
PODD,Insulet,0.5555555555555556,False,0.6837389058487535
INTC,Intel,0.16666666666666666,False,0.8369882167858358
ICE,Intercontinental Exchange,0.6,False,1.0888999753452238
IFF,International Flavors & Fragrances,0.2727272727272727,True,0.8599672810355049
IP,International Paper,0.2727272727272727,False,1.0335620542068176
IPG,Interpublic Group of Companies (The),0.4444444444444444,False,0.34883209584303193
INTU,Intuit,0.4444444444444444,False,1.5810937501718236
ISRG,Intuitive Surgical,0.36363636363636365,False,0.8855741515766717
IVZ,Invesco,0.3333333333333333,False,0.2868359830561607
INVH,Invitation Homes,0.3,False,0.639031859650177
IQV,IQVIA,0.4,False,1.0888999753452238
IRM,Iron Mountain,0.4,False,0.639031859650177
JBHT,J.B. Hunt,0.2222222222222222,False,0.34883209584303193
JBL,Jabil,0.25,False,0.37677016125643675
JKHY,Jack Henry & Associates,0.3333333333333333,False,0.6837389058487535
J,Jacobs Solutions,0.2727272727272727,False,1.1685184057430877
JNJ,Johnson & Johnson,0.5,True,0.7214636866925115
JCI,Johnson Controls,0.36363636363636365,True,0.6001660731596457
JPM,JPMorgan Chase,0.4166666666666667,False,0.45056120886630463
JNPR,Juniper Networks,0.3,False,0.9404479886553263
K,Kellanova,0.45454545454545453,False,0.47413931305783735
KVUE,Kenvue,,,
KDP,Keurig Dr Pepper,0.36363636363636365,False,0.6001660731596457
KEY,KeyCorp,0.3076923076923077,True,0.6870920273799715
KEYS,Keysight,0.2727272727272727,False,0.8855741515766717
KMB,Kimberly-Clark,0.5,False,1.0986122886681098
KIM,Kimco Realty,0.25,False,0.5623351446188083
KMI,Kinder Morgan,0.14285714285714285,False,0.509137344082687
KLAC,KLA Corporation,0.3,False,0.5004024235381879
KHC,Kraft Heinz,0.3333333333333333,False,1.1187433359857524
KR,Kroger,0.45454545454545453,False,1.0335620542068176
LHX,L3Harris,0.3333333333333333,False,0.7214636866925115
LH,LabCorp,0.36363636363636365,False,0.7595473914748635
LRCX,Lam Research,0.2727272727272727,False,0.9949236325717752
LW,Lamb Weston,0.2727272727272727,False,0.30463609734923813
LVS,Las Vegas Sands,0.25,False,0.37677016125643675
LDOS,Leidos,0.25,False,0.5660857389596289
LEN,Lennar,0.2,False,0.639031859650177
LIN,Linde plc,0.2,True,0.639031859650177
LYV,Live Nation Entertainment,0.18181818181818182,False,0.8599672810355049
LKQ,LKQ Corporation,0.3333333333333333,False,0.34883209584303193
LMT,Lockheed Martin,0.3076923076923077,True,0.2711893730418441
L,Loews Corporation,0.18181818181818182,False,0.30463609734923813
LOW,Lowe's,0.3333333333333333,True,0.887694275799104
LULU,Lululemon Athletica,0.5,True,0.3250829733914482
LYB,LyondellBasell,0.2727272727272727,True,0.6001660731596457
MTB,M&T Bank,0.23529411764705882,False,0.4659992569610426
MRO,Marathon Oil,0.375,False,0.7356219397587946
MPC,Marathon Petroleum,0.25,True,0.9830877585747855
MKTX,MarketAxess,0.36363636363636365,False,0.30463609734923813
MAR,Marriott International,0.46153846153846156,True,0.6870920273799715
MMC,Marsh McLennan,0.35714285714285715,True,0.8953326659680909
MLM,Martin Marietta Materials,0.3,False,0.639031859650177
MAS,Masco,0.3333333333333333,False,0.34883209584303193
MA,Mastercard,0.3333333333333333,False,1.4241299173467734
MTCH,Match Group,0.5,False,1.3592367006650063
MKC,McCormick & Company,0.36363636363636365,False,0.7595473914748635
MCD,McDonald's,0.3076923076923077,True,0.6870920273799715
MCK,McKesson,0.36363636363636365,True,0.9075352941050093
MDT,Medtronic,0.36363636363636365,False,1.0335620542068176
MRK,Merck & Co.,0.46153846153846156,False,0.4293230219306162
META,Meta Platforms,0.4444444444444444,False,0.8486855577264172
MET,MetLife,0.35714285714285715,False,0.9911388966130941
MTD,Mettler Toledo,0.375,False,0.37677016125643675
MGM,MGM Resorts,0.36363636363636365,True,0.47413931305783735
MCHP,Microchip Technology,0.14285714285714285,True,0.9556998911125343
MU,Micron Technology,0.5,True,0.7356219397587946
MSFT,Microsoft,0.4166666666666667,False,0.8369882167858358
MAA,Mid-America Apartment Communities,0.3076923076923077,False,0.2711893730418441
MRNA,Moderna,0.3333333333333333,False,0.34883209584303193
MHK,Mohawk Industries,0.125,False,0.37677016125643675
MOH,Molina Healthcare,0.2222222222222222,False,0.34883209584303193
TAP,Molson Coors Beverage Company,0.21428571428571427,False,0.6559757323365467
MDLZ,Mondelez International,0.3333333333333333,True,0.8486855577264172
MPWR,Monolithic Power Systems,0.25,False,0.9743147528693494
MNST,Monster Beverage,0.3,False,0.639031859650177
MCO,Moody's Corporation,0.3,False,0.8018185525433373
MS,Morgan Stanley,0.2857142857142857,True,0.796311640173813
MOS,Mosaic Company (The),0.2727272727272727,True,0.6001660731596457
MSI,Motorola Solutions,0.25,False,0.5623351446188083
MSCI,MSCI,0.3333333333333333,False,0.8369882167858358
NDAQ,"Nasdaq, Inc.",0.36363636363636365,False,1.0335620542068176
NTAP,NetApp,0.3333333333333333,False,0.8486855577264172
NFLX,Netflix,0.25,False,0.2868359830561607
NEM,Newmont,0.4166666666666667,True,0.7214636866925115
NWSA,News Corp (Class A),0.42857142857142855,False,1.277034259466139
NWS,News Corp (Class B),,,
NEE,NextEra Energy,0.3333333333333333,False,0.5660857389596289
NKE,"Nike, Inc.",0.38461538461538464,True,0.7902679680745903
NI,NiSource,0.3333333333333333,True,0.5623351446188083
NDSN,Nordson Corporation,0.3333333333333333,True,0.6837389058487535
NSC,Norfolk Southern Railway,0.23076923076923078,False,0.937155853065701
NTRS,Northern Trust,0.25,False,1.0751393240053735
NOC,Northrop Grumman,0.46153846153846156,False,0.7902679680745903
NCLH,Norwegian Cruise Line Holdings,0.375,False,0.37677016125643675
NRG,NRG Energy,0.4,False,1.0888999753452238
NUE,Nucor,0.375,False,0.5623351446188083
NVDA,Nvidia,0.23076923076923078,False,0.7937300551584248
NVR,"NVR, Inc.",0.3,False,0.3250829733914482
NXPI,NXP Semiconductors,0.4,True,0.639031859650177
ORLY,O'Reilly Auto Parts,0.3,False,0.639031859650177
OXY,Occidental Petroleum,0.3,True,0.8018185525433373
ODFL,Old Dominion,0.18181818181818182,False,0.30463609734923813
OMC,Omnicom Group,0.6,False,0.9433483923290392
ON,ON Semiconductor,0.2222222222222222,True,0.5297061990576545
OKE,ONEOK,0.2,False,0.639031859650177
ORCL,Oracle Corporation,0.3333333333333333,False,0.7201248812718097
OTIS,Otis Worldwide,0.4,False,1.0888999753452238
PCAR,Paccar,0.25,False,0.5660857389596289
PKG,Packaging Corporation of America,0.2,True,0.3250829733914482
PANW,Palo Alto Networks,0.4,False,1.0888999753452238
PARA,Paramount Global,0.6363636363636364,False,0.7595473914748635
PH,Parker Hannifin,0.38461538461538464,False,0.5359610497090694
PAYX,Paychex,0.25,False,0.2868359830561607
PAYC,Paycom,0.25,False,0.5623351446188083
PYPL,PayPal,0.3333333333333333,False,0.5660857389596289
PNR,Pentair,0.3333333333333333,False,0.6837389058487535
PEP,PepsiCo,0.3333333333333333,True,0.8608513906312316
PFE,Pfizer,0.3333333333333333,True,1.0986122886681098
PCG,PG&E Corporation,0.2857142857142857,True,0.8953326659680909
PM,Philip Morris International,0.25,False,1.0986122886681098
PSX,Phillips 66,0.38461538461538464,True,0.2711893730418441
PNW,Pinnacle West,0.36363636363636365,False,0.6001660731596457
PXD,Pioneer Natural Resources,0.3333333333333333,True,0.5660857389596289
PNC,PNC Financial Services,0.38461538461538464,True,0.937155853065701
POOL,Pool Corporation,0.2222222222222222,False,0.5297061990576545
PPG,PPG Industries,0.25,True,0.45056120886630463
PPL,PPL Corporation,0.4,True,0.639031859650177
PFG,Principal Financial Group,0.4166666666666667,False,0.8675632284814612
PG,Procter & Gamble,0.42857142857142855,True,1.1275347898191255
PGR,Progressive Corporation,0.5,False,0.45056120886630463
PLD,Prologis,0.2727272727272727,False,0.7595473914748635
PRU,Prudential Financial,0.4444444444444444,False,1.0027182645175161
PEG,Public Service Enterprise Group,0.4,True,0.6108643020548935
PTC,PTC,0.3333333333333333,False,0.34883209584303193
PSA,Public Storage,0.3076923076923077,True,0.6870920273799715
PHM,PulteGroup,0.2,False,0.5004024235381879
QRVO,Qorvo,0.2222222222222222,False,0.34883209584303193
PWR,Quanta Services,0.3,False,0.3250829733914482
QCOM,Qualcomm,0.3333333333333333,False,0.8239592165010823
DGX,Quest Diagnostics,0.4,False,0.9404479886553263
RL,Ralph Lauren Corporation,0.38461538461538464,True,0.6870920273799715
RJF,Raymond James,0.3,False,0.8018185525433373
RTX,RTX Corporation,0.3076923076923077,False,0.5359610497090694
O,Realty Income,0.36363636363636365,False,1.2882523050229002
REG,Regency Centers,0.36363636363636365,False,0.30463609734923813
REGN,Regeneron,0.25,False,0.9830877585747855
RF,Regions Financial Corporation,0.3076923076923077,False,0.937155853065701
RSG,Republic Services,0.2727272727272727,True,0.6001660731596457
RMD,ResMed,0.3,False,1.6094379124341003
RVTY,Revvity (Previously PerkinElmer),0.3333333333333333,False,0.6837389058487535
RHI,Robert Half,0.25,False,0.37677016125643675
ROK,Rockwell Automation,0.2727272727272727,False,0.47413931305783735
ROL,"Rollins, Inc.",0.2727272727272727,True,0.30463609734923813
ROP,Roper Technologies,0.4444444444444444,False,0.6837389058487535
ROST,Ross Stores,0.45454545454545453,False,1.0335620542068176
RCL,Royal Caribbean Group,0.2857142857142857,True,0.7549967581308246
SPGI,S&P Global,0.38461538461538464,False,0.4293230219306162
CRM,Salesforce,0.3076923076923077,False,0.937155853065701
SBAC,SBA Communications,0.3333333333333333,False,0.6837389058487535
SLB,Schlumberger,0.2727272727272727,False,0.8855741515766717
STX,Seagate Technology,0.2727272727272727,False,0.7595473914748635
SRE,Sempra Energy,0.3333333333333333,True,0.5297061990576545
NOW,ServiceNow,0.36363636363636365,False,0.47413931305783735
SHW,Sherwin-Williams,0.3333333333333333,False,1.1490596969706202
SPG,Simon Property Group,0.23076923076923078,False,0.7937300551584248
SWKS,Skyworks Solutions,0.3333333333333333,False,0.34883209584303193
SJM,J.M. Smucker Company (The),0.4,False,0.8018185525433373
SNA,Snap-on,0.2,False,0.3250829733914482
SO,Southern Company,0.25,False,0.9180459180656309
LUV,Southwest Airlines,0.21428571428571427,False,0.796311640173813
SWK,Stanley Black & Decker,0.4,False,1.0888999753452238
SBUX,Starbucks,0.25,False,0.9002560512685369
STT,State Street Corporation,0.3333333333333333,False,0.8369882167858358
STLD,Steel Dynamics,0.2,False,0.639031859650177
STE,Steris,0.3,False,0.9404479886553263
SYK,Stryker Corporation,0.4,False,1.0296530140645737
SYF,Synchrony Financial,0.3,False,0.8018185525433373
SNPS,Synopsys,0.3333333333333333,False,0.5297061990576545
SYY,Sysco,0.36363636363636365,True,0.6001660731596457
TMUS,T-Mobile US,0.23076923076923078,False,0.937155853065701
TROW,T. Rowe Price,0.2727272727272727,False,0.6001660731596457
TTWO,Take-Two Interactive,0.3,False,0.9404479886553263
TPR,"Tapestry, Inc.",0.5555555555555556,False,0.9950269901795212
TRGP,Targa Resources,0.2727272727272727,True,0.6001660731596457
TGT,Target Corporation,0.3333333333333333,True,0.8675632284814612
TEL,TE Connectivity,0.3333333333333333,False,0.8369882167858358
TDY,Teledyne Technologies,0.2727272727272727,False,0.8855741515766717
TFX,Teleflex,0.3333333333333333,False,0.6837389058487535
TER,Teradyne,0.25,False,0.37677016125643675
TSLA,"Tesla, Inc.",0.25,False,0.37677016125643675
TXN,Texas Instruments,0.3333333333333333,False,0.5660857389596289
TXT,Textron,0.3333333333333333,False,0.34883209584303193
TMO,Thermo Fisher Scientific,0.2727272727272727,False,1.0335620542068176
TJX,TJX Companies,0.5555555555555556,False,1.0027182645175161
TSCO,Tractor Supply,0.375,False,1.073542846408523
TT,Trane Technologies,0.45454545454545453,True,0.6001660731596457
TDG,TransDigm Group,0.18181818181818182,False,0.30463609734923813
TRV,Travelers Companies (The),0.35714285714285715,False,0.509137344082687
TRMB,Trimble Inc.,0.2222222222222222,False,0.34883209584303193
TFC,Truist,0.3333333333333333,False,0.6680178186607534
TYL,Tyler Technologies,0.25,False,0.37677016125643675
TSN,Tyson Foods,0.3076923076923077,False,0.6870920273799715
USB,U.S. Bank,0.38461538461538464,False,0.8305178252872478
UBER,Uber,,,
UDR,"UDR, Inc.",0.3,False,0.3250829733914482
ULTA,Ulta Beauty,0.5454545454545454,False,0.9075352941050093
UNP,Union Pacific Corporation,0.4,True,0.8018185525433373
UAL,United Airlines Holdings,0.23076923076923078,False,0.4293230219306162
UPS,United Parcel Service,0.4166666666666667,False,0.8239592165010823
URI,United Rentals,0.2727272727272727,False,1.1685184057430877
UNH,UnitedHealth Group,0.3333333333333333,False,0.8486855577264172
UHS,Universal Health Services,0.42857142857142855,False,0.410116318288409
VLO,Valero Energy,0.36363636363636365,True,0.8599672810355049
VTR,Ventas,0.36363636363636365,False,0.7595473914748635
VLTO,Veralto,,,
VRSN,Verisign,0.25,False,0.37677016125643675
