ticker,directorid,rolename
DTSI,342878.0,Chairman/CEO
DTSI,342878.0,President/CEO
DTV,81997.0,Executive VP/Interim CEO
DTV,204713.0,Chairman/President/CEO
DTV,204713.0,President/CEO
DUK,34213.0,Chairman/President/CEO
DUK,53277.0,Executive VP/Division CEO
DUK,204347.0,Chairman/President/CEO
DUK,204347.0,Vice Chairman/President/CEO
DUK,1257856.0,Executive VP/Division CEO
DUK,1257856.0,Senior VP/Division CEO
DUK,1744856.0,Division President/CEO
D.UN,642459.0,Chair/CEO
D.UN,642475.0,CEO
DUNE,2413466.0,CEO
DUNR,325585.0,President/CEO
DUP,31479.0,Chairman/CEO
DUP,31479.0,President/CEO
DUP,33962.0,Chairman/CEO
DUP,33962.0,President/CEO
DUP,34334.0,Chairman/CEO
DUP,34334.0,Interim Chairman/CEO
DUP,34353.0,Chairman/CEO
DUP,34353.0,President/CEO
DUP,310270.0,CEO
DUP,310270.0,Chairwoman/CEO
DUP,1010740.0,Division Chairman/Division CEO
DV,1516396.0,Interim President/Interim CEO
DVA,655130.0,CEO
DVA,655130.0,Division CEO
DVA,1325265.0,Division President/CEO
DVAX,343616.0,CEO
DVAX,343616.0,President/CEO
DVAX,1906820.0,CEO
DVCR,556209.0,CEO
DVCR,556209.0,Interim CEO
DVCR,556209.0,President/CEO
DVCR,879574.0,President/CEO
DVCR,1255587.0,President/CEO
DVCR,1255587.0,President/CEO/CFO
DVD,342288.0,President/CEO
DVN,38021.0,Chairman/CEO
DVN,38021.0,Chairman/President/CEO
DVN,38021.0,President/CEO
DVN,50156.0,President/CEO
DVN,50156.0,Vice Chairman/President/CEO
DVN,62347.0,President/CEO
DVN,1535256.0,Division VP/CEO
DVOXQ,1058397.0,President/CEO/COO
DVW,103157.0,Vice Chairman/Interim CEO
DW,642465.0,President/CEO
DWAC,2421006.0,CEO
DWAC,2421006.0,Interim CEO
DWACU,2421006.0,CEO
DWACU,2421006.0,Interim CEO
DWCH,515186.0,President/CEO/Principal Executive Officer
DWNFQ,141380.0,CEO
DWNFQ,141380.0,President/CEO
DWNFQ,141380.0,Vice Chairman/CEO
DWNFQ,205636.0,Interim CEO
DWRI,373849.0,CEO
DWRI,374055.0,President/CEO
DWRI,374359.0,President/CEO
DWRI,374546.0,President/CEO
DWSN,338161.0,Chairman/President/CEO
DWSN,450205.0,President/CEO
DWSN,1090784.0,President/CEO
DX,373963.0,Chairman/CEO
DX,446429.0,CEO/Co-Chief Investment Officer
DX,446429.0,Chairman/CEO
DXC,14665.0,Interim President/CEO
DXC,14665.0,President/CEO
DXC,32599.0,Chairman/President/CEO
DXC,32599.0,President/CEO
DXC,34112.0,Chairman/President/CEO
DXC,50926.0,Chairman/CEO
DXC,50926.0,Chairman/President/CEO
DXC,54867.0,Chairman/President/CEO
DXC,54867.0,President/CEO
DXC,205612.0,Chairman/President/CEO
DXC,205612.0,President/CEO
DXC,325819.0,Division President/CEO
DXC,1321717.0,Division President/Division CEO
DXCM,91987.0,CEO
DXCM,91987.0,President/CEO
DXCM,346517.0,Chairman/President/CEO
DXCM,346517.0,President/CEO
DXI.H,598165.0,Acting President/CEO
DXI.H,598165.0,Chairman/CEO
DXI.H,598165.0,Co-Chairman/CEO
DXPE,504669.0,Chairman/President/CEO
DXPE,504669.0,President/CEO
DXR,1311945.0,Executive VP/Chairman/CEO/President
DXR,1311945.0,Interim President/Interim CEO
DXR,1311945.0,President/CEO
DXT,338250.0,President/CEO
DXT,734751.0,Co-CEO/Division President
DXT,734751.0,President/CEO
DXT,1536836.0,CEO
DXTRQ,502743.0,President/CEO
DXYN,140940.0,Chairman/CEO
DXYN,140940.0,President/CEO
DY,181045.0,Chairman/CEO
DY,181045.0,Chairman/President/CEO
DY,181805.0,Chairman/President/CEO
DY,181805.0,President/CEO
DY6,38021.0,Chairman/CEO
DY6,38021.0,Chairman/President/CEO
DY6,38021.0,President/CEO
DY6,50156.0,President/CEO
DY6,50156.0,Vice Chairman/President/CEO
DY6,62347.0,President/CEO
DY6,1535256.0,Division VP/CEO
DYA,1863923.0,CEO
DYA,1863923.0,President/CEO
DYA,2124125.0,CEO
DYA,2124125.0,President/CEO
DYAI,274085.0,Interim CEO
DYAI,274085.0,President/CEO
DYAI,515316.0,President/CEO/Secretary
DYAX,49046.0,Chairman/CEO
DYAX,49046.0,Chairman/President/CEO
DYAX,535889.0,President/CEO
DYH,34808.0,CEO
DYH,34808.0,Chairman/CEO
DYH,34808.0,Division Chairman/CEO
DYH,34808.0,Division President/CEO
DYH,34867.0,Chairman/President/CEO
DYH,34867.0,President/CEO
DYH,65457.0,Chairman/CEO
DYH,65457.0,President/CEO
DYH,1125746.0,Executive VP/CFO/Interim President/Interim CEO
DYH,1707389.0,Division CEO
DYH,2138502.0,Division CEO
DYN,56607.0,Interim President/CEO
DYN,202011.0,Interim President/CEO
DYN,206064.0,President/CEO
DYNT,441358.0,CEO
DYNT,441358.0,Chairman/President/CEO
DYNT,441358.0,President/CEO
DYNT,1008080.0,President/CEO
DYNT,1781459.0,CEO/Interim CFO
DYNT,1781459.0,President/CEO
DYNT,1781459.0,President/CEO/Interim CFO
DYXC,376470.0,CEO
DZSI,1348214.0,Co-CEO
DZSI,1348214.0,President/CEO
DZSI,1348214.0,President/CEO/Acting CFO
DZSI,1348214.0,President/CEO/Interim CFO/Treasurer
EA,47676.0,Chairman/CEO
EA,47676.0,Chairman/President/CEO
EA,47676.0,President/CEO
EA,47756.0,CEO
EA,1207036.0,CEO
EA,1207036.0,Chairman/CEO
EAB,39741.0,President/CEO
EAB,181708.0,Chairman/CEO
EAB,1542070.0,Chairman/President/CEO
EAB,2025136.0,Chairman/President/CEO
EAC,50666.0,Chairman/CEO
EAC,82452.0,Chairman/CEO
EAC,183262.0,Chairman/CEO
EAC,183262.0,President/CEO
EAC,332352.0,President/CEO
EAC,337994.0,CEO
EAC,534777.0,Chair/CEO
EAC,534777.0,President/CEO
EAC,534777.0,President/CEO Designate
EACPU,337994.0,CEO
EAF,1193970.0,Interim President/Interim CEO
EAG,343472.0,President/CEO
EAGB,343472.0,President/CEO
EAGR,2385963.0,Chairman/CEO
EAGR,2385963.0,Chairman/CEO/Chief Revenue Officer
EAI,39741.0,President/CEO
EAI,181708.0,Chairman/CEO
EAI,1542070.0,Chairman/President/CEO
EAI,2025136.0,Chairman/President/CEO
EAP,1631931.0,CEO
EAP,1960901.0,CEO
EAR,1965282.0,COO/Interim CEO
EASI,34694.0,Vice Chairman/CEO
EASI,183066.0,Chairman/CEO
EASI,183066.0,Chairman/President/CEO
EASI,183066.0,President/CEO
EASI,183072.0,Vice Chairman/CEO
EASI,183072.0,Vice Chairman/CEO/President/COO
EAST,321692.0,CEO
EAST,1076772.0,Chairman/CEO
EAST,1462477.0,CFO/Secretary/Interim CEO
EAST,2210368.0,CEO/CFO
EASY,14120.0,Chairman/CEO
EASY,373906.0,CEO
EASY,373906.0,Chairman/President/CEO
EASY,373906.0,President/CEO
EAT,66167.0,Chairman/CEO
EAT,66192.0,Chairman/CEO
EAT,66192.0,President/CEO
EAT,66192.0,Vice Chairman/CEO
EAT,66197.0,Chairman/President/CEO
EAT,66197.0,President/CEO
EAT,500070.0,President/CEO
EAT,500070.0,President/CEO/Division President
EBA,34678.0,President/CEO
EBA,35211.0,Chairman/CEO
EBA,35211.0,Chairman/CEO/CFO
EBA,35211.0,Chairman/President/CEO/CFO
EBA,103257.0,CEO Designate
EBA,103257.0,President/CEO
EBA,1079366.0,President/CEO
EBA,1272449.0,Regional CEO
EBA,1468697.0,Interim CEO
EBAY,34678.0,President/CEO
EBAY,35211.0,Chairman/CEO
EBAY,35211.0,Chairman/CEO/CFO
EBAY,35211.0,Chairman/President/CEO/CFO
EBAY,103257.0,CEO Designate
EBAY,103257.0,President/CEO
EBAY,1079366.0,President/CEO
EBAY,1272449.0,Regional CEO
EBAY,1468697.0,Interim CEO
EBC,2239254.0,Division President/CEO
EBF,338328.0,Chairman/CEO
EBF,338328.0,Chairman/President/CEO
EBF,338328.0,Vice Chairman/CEO
EBF,338331.0,President/CEO
EBHIQ,325046.0,Interim CEO
EBIXQ,375410.0,Chairman/President/CEO
EBIXQ,375410.0,President/CEO
EBM,1544706.0,President/CEO/Corporate Secretary
EBM,2365366.0,CEO
EBMT,1370183.0,President/CEO
EBN,1866897.0,CEO/CFO/COO
EBN,1866897.0,CEO/COO
EBN,1866897.0,President/CEO/COO
EBS,510070.0,President/CEO
EBS,510212.0,CEO
EBS,510212.0,President/CEO
EBS,597189.0,Interim CEO
EBTC,376947.0,CEO
EC,26649.0,Chairman/CEO
EC9,326099.0,Chairman/President/CEO
EC9,326099.0,President/CEO
EC9,337464.0,President/CEO
EC9,337464.0,Senior VP/CFO/Interim President/CEO
EC9,337616.0,Chairman/President/CEO
ECF,516234.0,Chairman/CEO
ECHO,372696.0,Chairman/CEO
ECHO,440411.0,President/CEO/COO
ECI,1473499.0,Division President/CEO
ECI,1661028.0,President/CEO
ECIA,373173.0,Acting CEO
ECIA,373181.0,President/CEO
ECJ,51792.0,Chairman/CEO
ECJ,51792.0,Chairman/President/CEO
ECJ,51792.0,President/CEO
ECJ,51882.0,Chairman/CEO
ECJ,51882.0,Chairman/President/CEO
ECJ,51882.0,President/CEO
ECJ,988324.0,Chairman/CEO
ECJ,988324.0,Chairman/President/CEO
ECJ,988324.0,President/CEO
ECL,51792.0,Chairman/CEO
ECL,51792.0,Chairman/President/CEO
ECL,51792.0,President/CEO
ECL,51882.0,Chairman/CEO
ECL,51882.0,Chairman/President/CEO
ECL,51882.0,President/CEO
ECL,988324.0,Chairman/CEO
ECL,988324.0,Chairman/President/CEO
ECL,988324.0,President/CEO
ECLG,332143.0,Chairman/CEO
ECLG,332615.0,Division President/CEO
ECLP,41711.0,Chairman/Interim President/CEO
ECLP,202785.0,President/CEO
ECLP,275561.0,President/CEO/Principal Executive Officer
ECN,1967299.0,Division CEO
ECO,1310604.0,CEO
ECO,1310604.0,Interim CEO
ECOL,182587.0,Chairman/President/CEO
ECOL,182587.0,President/CEO/COO
ECOL,346369.0,Chairman/CEO
ECOL,346369.0,Chairman/President/CEO/COO
ECOL,346369.0,President/CEO/COO
ECOL,346377.0,President/CEO/COO
ECOL,493606.0,Chairman/President/CEO
ECOL,493606.0,President/CEO
ECOM,1317783.0,CEO
ECPG,39191.0,President/CEO
ECPG,347212.0,CEO
ECPG,347212.0,President/CEO
ECPG,1008994.0,President/CEO
ECPG,1741848.0,Division CEO
ECS,1314042.0,Interim President/CEO
ECS,1314042.0,President/CEO
ECTE,347800.0,Chairman/President/CEO
ECTE,1201662.0,Interim CEO/Chief Compliance Officer/General Counsel
ECTYQ,443536.0,President/CEO
ECU,731372.0,Chairman/CEO
ECU,731372.0,Chairman/President/CEO
ECU,2412757.0,Chairman/Interim President/Interim CEO
ECVT,2166450.0,CEO
ECYT,36594.0,President/CEO
ECYT,36594.0,President/CEO/CFO
ED,35515.0,Chairman/President/CEO
ED,35515.0,President/CEO
ED,202413.0,Division President/CEO
ED,1074910.0,Chairman/President/CEO
ED,1074910.0,Division President/CEO
ED,1074910.0,President/CEO
ED,1337256.0,Chairman/President/CEO
ED,1337256.0,Division President/CEO
ED,1337256.0,President/CEO
ED,1891483.0,Division President/Division CEO
ED,2305355.0,Division President/Division CEO
EDC,35515.0,Chairman/President/CEO
EDC,35515.0,President/CEO
EDC,202413.0,Division President/CEO
EDC,1074910.0,Chairman/President/CEO
EDC,1074910.0,Division President/CEO
EDC,1074910.0,President/CEO
EDC,1337256.0,Chairman/President/CEO
EDC,1337256.0,Division President/CEO
EDC,1337256.0,President/CEO
EDC,1891483.0,Division President/Division CEO
EDC,2305355.0,Division President/Division CEO
EDCI,65247.0,Chairman/CEO
EDCI,65247.0,Chairman/Interim CEO
EDCI,65247.0,Vice Chairman/Acting CEO
EDCI,340246.0,President/CEO
EDCI,346053.0,Interim CEO/CFO
EDCI,346053.0,Interim CEO/CFO/Secretary/Treasurer
EDCI,446414.0,Chairman/CEO
EDCI,446414.0,Chairman/President/CEO
EDCI,446414.0,President/Acting CEO
EDCI,446414.0,President/CEO
EDCI,447006.0,President/CEO
EDCI,557434.0,CEO
EDE,274038.0,President/CEO
EDE,274042.0,President/CEO
EDE,274245.0,President/CEO
EDE.H,744840.0,President/CEO
EDE.H,1016747.0,President/CEO
EDGR,534470.0,President/CEO
EDGR,1071839.0,Interim President/CEO
EDIT,55406.0,Chairman/President/CEO
EDIT,607081.0,Interim CEO
EDIT,607081.0,President/CEO
EDIT,607081.0,President/Interim CEO
EDMC,91792.0,Chairman/CEO
EDMC,91807.0,Vice Chairman/CEO
EDMCQ,81327.0,President/CEO
EDO,274619.0,Chairman/President/CEO
EDO,274619.0,President/CEO
EDO,274710.0,Chairman/CEO
EDO,274710.0,Chairman/CEO/Acting CFO
EDO,274710.0,Chairman/President/CEO
EDO,274710.0,President/CEO
EDR,335020.0,Chairman/CEO
EDR,335020.0,President/CEO
EDR,790322.0,CEO
EDS,26791.0,Regional CEO
EDS,38101.0,CEO
EDS,38101.0,Chairman/President/CEO
EDS,457321.0,Chairman/President/CEO
EDS,457321.0,President/CEO
EDT,2036174.0,CEO/CFO/COO
EDT,2036174.0,President/CEO
EDUC,375127.0,Chairman/President/CEO/Treasurer
EDUC,375164.0,President/CEO
EDW.H,322904.0,President/CEO
EDW.H,1851788.0,President/CEO/CFO/Corporate Secretary
EDY,734914.0,Chairman (Executive)/CEO
EE,45276.0,CEO
EE,45276.0,Interim CEO
EE,202415.0,President/CEO
EE,345655.0,Interim President/CEO
EE,1056815.0,CEO
EE,1056815.0,President/CEO
EE,1897918.0,Interim CEO/General Counsel/Assistant Secretary
EEEE,180480.0,CEO
EEEE,180480.0,Chairman/CEO
EEEI,376251.0,President/CEO
EEEI,376251.0,President/CEO/COO
EEEI,376251.0,President/CEO/COO/Acting CFO
EEFT,542589.0,Executive VP/Division CEO
EEFT,640491.0,Executive VP/Division CEO
EEFT,1016008.0,Executive VP/Division CEO
EEI,373982.0,Executive VP/CEO
EEI,543982.0,President/CEO
EEI,546763.0,President/CEO
EELN,372714.0,CEO
EELN,372714.0,Chairman/CEO
EELN,372714.0,Chairman/President/CEO
EELN,372715.0,President/CEO
EET,349382.0,Chairman/CEO
EET,349382.0,Chairman/President/CEO
EEX,1309837.0,President/CEO
EEX,1463953.0,Interim President/Interim CEO/CFO/Treasurer
EEX,2174823.0,Interim President/Interim CEO
EF,325226.0,Co-Vice Chairman/CEO
EF,345287.0,Chairman/CEO
EF,345287.0,Chairman/Co-CEO
EF,1083040.0,President/CEO
EF,1083040.0,President/Co-CEO
EFI,181463.0,CEO
EFI,181463.0,Chairman/CEO
EFI,181463.0,President/CEO
EFI,1449209.0,President/CEO/COO
EFII,181463.0,CEO
EFII,181463.0,Chairman/CEO
EFII,181463.0,President/CEO
EFII,1449209.0,President/CEO/COO
EFL,1814833.0,CEO
EFN,549036.0,President/CEO
EFN,831130.0,Acting CEO
EFN,862075.0,President/CEO
EFN,1207315.0,CEO
EFN,1398582.0,Division President/CEO
EFN.PR.A,549036.0,President/CEO
EFN.PR.A,831130.0,Acting CEO
EFN.PR.A,862075.0,President/CEO
EFN.PR.A,1207315.0,CEO
EFN.PR.A,1398582.0,Division President/CEO
EFN.PR.C,549036.0,President/CEO
EFN.PR.C,831130.0,Acting CEO
EFN.PR.C,862075.0,President/CEO
EFN.PR.C,1207315.0,CEO
EFN.PR.C,1398582.0,Division President/CEO
EFOI,373859.0,President/CEO
EFOI,373859.0,President/CEO/COO
EFOI,373859.0,President/CEO/COO/Secretary
EFOI,373997.0,CEO/COO
EFOI,373997.0,President/CEO
EFOI,373997.0,President/CEO/COO
EFOI,544045.0,Chairman/President/CEO
EFOI,606683.0,CEO
EFOI,767039.0,Chairman/Interim CEO
EFOI,767039.0,Interim CEO
EFOI,1457823.0,Chairman (Executive)/CEO
EFOI,1457823.0,Chairman/President/CEO/Interim CFO
EFOI,2688857.0,CEO
EFR,1116186.0,President/CEO
EFR,1477925.0,CEO
EFR,1477925.0,President/CEO
EFSC,480355.0,Vice Chairman/President/CEO
EFSC,480357.0,CEO
EFSC,480357.0,President/CEO
EFSC,879896.0,Division Regional CEO/Division Regional Chairman
EFSC,1762822.0,President/CEO
EFX,36541.0,Chairman/CEO
EFX,36541.0,President/CEO
EFX,371164.0,Chairman/CEO
EFX,371164.0,Chairman/President/CEO
EFX,371608.0,President/CEO
EFX,371631.0,President/CEO
EFX,1385042.0,President/CEO
EFX.UN,371164.0,Chairman/CEO
EFX.UN,371164.0,Chairman/President/CEO
EFX.UN,371608.0,President/CEO
EFX.UN,371631.0,President/CEO
EG,38371.0,Division CEO
EG,508166.0,Executive VP/Division President/CEO
EG,655850.0,President/CEO
EG,887000.0,President/CEO
EG,2306469.0,Executive VP/Division President/CEO
EGAS,347493.0,President/CEO
EGAS,377970.0,Chairman/CEO
EGAS,378020.0,President/CEO
EGAS,440327.0,Interim President/CEO
EGAS,730344.0,President/CEO
EGBN,505806.0,Chairman/President/CEO
EGBN,505806.0,President/CEO/Treasurer
EGBN,505806.0,Vice Chairman/President/CEO
EGBN,505811.0,Interim President/Interim CEO
EGBN,505811.0,President/CEO
EGD.H,1864685.0,President/CEO
EGD.H,1864685.0,President/CEO/CFO
EGD.H,1864710.0,Division President/CEO
EGHT,345208.0,Chairman/CEO
EGHT,345208.0,Chairman/President/CEO
EGHT,345208.0,President/CEO
EGHT,345441.0,Chairman/CEO
EGHT,1144753.0,CEO
EGHT,1590156.0,CEO
EGHT,1590156.0,Interim CEO
EGHT,1847521.0,President/CEO
EGIO,2723413.0,CEO
EGL,623348.0,CEO
EGL,623348.0,Chairman/President/CEO
EGL,623348.0,President/CEO
EGL,1280764.0,President/CEO
EGLE,1471495.0,Interim CEO
EGLSQ,201450.0,Chairman/CEO
EGLSQ,326798.0,CEO
EGLSQ,326798.0,Chairman/CEO
EGLSQ,373619.0,CEO
EGN,35916.0,CEO
EGN,35916.0,Chairman/CEO
EGN,84657.0,Chairman/CEO
EGN,84657.0,Chairman/President/CEO
EGN,84657.0,President/CEO
EGN,204737.0,Chairman/President/CEO
EGN,204737.0,President/CEO
EGOV,339819.0,Chairman/CEO
EGOV,339819.0,Chairman/President/CEO
EGOV,340113.0,CEO
EGOV,340113.0,Chairman/CEO
EGOV,340248.0,President/CEO
EGOV,340248.0,President/CEO/COO
EGP,274707.0,Chairman/President/CEO
EGP,274740.0,President/CEO
EGP,332064.0,CEO
EGP,332064.0,President/CEO
EGT,1600357.0,CEO
EGT,2100765.0,Division CEO
EGU,457031.0,President/CEO
EGY,1124454.0,CEO
EGY,1586838.0,CEO/COO
EGY,1586838.0,COO/Interim CEO
EHC,140562.0,President/CEO
EHC,310289.0,Interim CEO
EHC,514599.0,President/CEO
EHC,1256761.0,Executive VP/Division CEO
EHC,2111051.0,Regional CEO
EHC,2682539.0,Division CEO
EHTH,334188.0,CEO
EIF,1375896.0,CEO
EIF,1375896.0,President/CEO
EIG,1947245.0,President/CEO
EIGR,552883.0,President/CEO
EIGR,1298445.0,President/CEO
EIGR,1309965.0,CEO
EIGR,1309965.0,Interim President/Interim CEO
EIHI,555217.0,President/CEO
EIX,6499.0,Chairman/CEO
EIX,6499.0,Chairman/President/CEO
EIX,57976.0,Chairman/CEO
EIX,57976.0,Chairman/President/CEO
EIX,791001.0,President/CEO
EIX,1008590.0,Division President/CEO
EIX,1727326.0,Division President/CEO
EKDKQ,30908.0,Chairman/CEO
EKDKQ,30908.0,Chairman/President/CEO
EKDKQ,30908.0,President/CEO
EKDKQ,34730.0,Chairman/CEO
EKDKQ,34730.0,Chairman/President/CEO
EKDKQ,34730.0,Chairman/President/CEO/COO
EKDKQ,34730.0,President/CEO
EKDKQ,514439.0,Chairman/President/CEO
EKSO,340435.0,Chairman/CEO
EKSO,546697.0,CEO
EKSO,1061146.0,President/CEO
EL,29808.0,President/CEO
EL,51266.0,CEO
EL,51266.0,President/CEO/Principal Executive Officer
EL,590109.0,President/CEO
EL,2097221.0,Division President/CEO
ELA,374555.0,Chairman/President/CEO
ELA,374555.0,Chairman/President/CEO/COO
ELA,1140664.0,Chairman/President/CEO
ELA,1609530.0,Chairman/President/CEO
ELAA,29808.0,President/CEO
ELAA,51266.0,CEO
ELAA,51266.0,President/CEO/Principal Executive Officer
ELAA,590109.0,President/CEO
ELAA,2097221.0,Division President/CEO
ELBM,1345569.0,CFO/Secretary/Interim CEO
ELBO,202781.0,President/CEO
ELCI,443996.0,Chairman/President/CEO/CFO
ELCI,443996.0,President/CEO/CFO
ELD,374870.0,Chairman/Acting CEO
ELD,374870.0,Chairman/Acting President/CEO
ELD,374874.0,CEO
ELD,374874.0,President/CEO
ELD,642634.0,President/CEO
ELDN,1123941.0,CEO
ELEV,1401842.0,CFO/Interim President/CEO
ELEV,1401842.0,President/CEO
ELF,640854.0,Chairman/President/CEO
ELK,183024.0,Chairman/President/CEO
ELK,334737.0,Chairman/CEO
ELK,334737.0,President/CEO
ELL,1016881.0,Chairman/President/CEO
ELL,1016881.0,President/CEO
ELLI,986903.0,President/CEO
ELMD,801677.0,COO/Interim CEO
ELME,346397.0,President/CEO
ELMG,337327.0,President/CEO
ELMG,337340.0,President/CEO
ELMT,2559081.0,CEO
ELNK,207053.0,Interim President/CEO
ELON,272804.0,Interim President/Interim CEO
ELOX,341272.0,CEO
ELR,2917.0,Chairman/President/CEO
ELR,511357.0,President/CEO
ELRC,322464.0,Chairman/CEO
ELRC,322476.0,President/CEO
ELS,27507.0,Chairman/CEO
ELS,202058.0,CEO
ELS,202058.0,President/CEO
ELS,202058.0,Vice Chairman/CEO
ELS,202061.0,CEO
ELS,202061.0,President/CEO
ELS,207178.0,CEO
ELS,207178.0,President/CEO
ELS,490558.0,President/CEO
ELSE,324278.0,Chairman/President/CEO
ELSE,324278.0,Chairman/President/CEO/CFO
ELSE,324278.0,President/CEO/CFO
ELSE,324285.0,President/CEO/CFO
ELTP,515464.0,Acting CEO/COO
ELTP,515464.0,President/COO/Acting CEO
ELUT,343354.0,Interim President/Interim CEO
ELUT,343354.0,President/CEO
ELV,35850.0,Regional President/CEO
ELV,35851.0,Executive VP/Regional President/Regional CEO
ELV,35853.0,Division President/CEO
ELV,35893.0,Regional President/CEO
ELV,35895.0,Executive VP/Division President/CEO
ELV,36474.0,Executive VP/Division President/CEO
ELV,184069.0,President/CEO
ELV,486028.0,Interim President/CEO
ELV,487366.0,Chairwoman/President/CEO
ELV,487366.0,President/CEO
ELV,487373.0,Executive VP/Division CEO
ELV,552504.0,Executive VP/Division President/CEO
ELV,1094254.0,Senior VP/Regional CEO
ELVA,1814833.0,CEO
ELVN,2691830.0,CEO
ELVT,734723.0,CEO
ELVT,1354829.0,Interim CEO
ELVT,1354829.0,President/CEO
ELVT,1793833.0,Chairman/President/CEO
ELVT,1793833.0,President/CEO
ELX,330179.0,CEO
ELX,330179.0,President/CEO
ELX,535295.0,President/CEO
ELXR,1759584.0,Chairman (Executive)/CEO
ELXR,1867161.0,President/CEO
ELXR,2313674.0,CEO
ELXR,2313674.0,Chairman/President/CEO
ELXR,2313674.0,Co-Chairman/CEO
EMA,640757.0,President/CEO
EMA,643485.0,President/CEO
EMA,643492.0,Division President/CEO
EMA,643494.0,Division CEO
EMA,643494.0,Division President/CEO
EMA,643494.0,Executive VP/Division CEO
EMA,643496.0,Division President/CEO
EMA,643497.0,Division President/CEO
EMA,643498.0,Division President/CEO
EMA,643505.0,Division President/CEO
EMA,888699.0,Division President/CEO
EMA,1791060.0,Division President/CEO
EMAKQ,372762.0,Chairman/CEO
EMAKQ,372762.0,President/CEO
EMAKQ,372762.0,President/Co-CEO
EMAKQ,372786.0,Chairman/Co-CEO
EMAKQ,372786.0,Chairman/Interim CEO
EMAN,372743.0,Interim President/Interim CEO
EMAN,372887.0,Chairman/Interim President/CEO
EMB.H,1597906.0,CEO
EMB.H,1622478.0,Chairman/CEO
EMBT,321766.0,Chairman/President/CEO
EMC,15277.0,CFO/Division CEO
EMC,15277.0,Division CEO
EMC,17041.0,Chairman/CEO
EMC,17041.0,Chairman/President/CEO
EMC,17041.0,President/CEO
EMC,31789.0,Division CEO
EMC,36208.0,CEO
EMC,36208.0,President/CEO
EMC,1253587.0,Regional President/CEO
EMC,1696257.0,Division CEO
EMC,2031582.0,President/CEO
EMCG,2673584.0,Chairman/CEO
EMCGU,2673584.0,Chairman/CEO
EMCI,337172.0,President/CEO
EMCI,337172.0,President/CEO/Treasurer
EME,334429.0,Chairman/President/CEO
EME,334429.0,President/CEO
EME,2474220.0,Division President/CEO
EMH,764393.0,President/CEO/COO
EMIS,373606.0,Interim President/Interim CEO
EMKR,202568.0,CEO
EMKR,202568.0,President/CEO
EMKR,511606.0,President/CEO
EML,373868.0,Chairman/President/CEO
EML,373868.0,President/CEO
EML,2008418.0,President/CEO
EMMS,182184.0,Chairman/CEO
EMMS,182184.0,Chairman/President/CEO
EMN,50666.0,Chairman/CEO
EMN,82452.0,Chairman/CEO
EMN,183262.0,Chairman/CEO
EMN,183262.0,President/CEO
EMN,534777.0,Chair/CEO
EMN,534777.0,President/CEO
EMN,534777.0,President/CEO Designate
EMP,15277.0,CFO/Division CEO
EMP,15277.0,Division CEO
EMP,17041.0,Chairman/CEO
EMP,17041.0,Chairman/President/CEO
EMP,17041.0,President/CEO
EMP,31789.0,Division CEO
EMP,36208.0,CEO
EMP,36208.0,President/CEO
EMP,103677.0,Chairman/President/CEO
EMP,105307.0,President/CEO
EMP,181708.0,Chairman/CEO
EMP,890981.0,Chairman/President/CEO
EMP,1253587.0,Regional President/CEO
EMP,1696257.0,Division CEO
EMP.A,344047.0,President/CEO
EMP.A,641235.0,Division President/CEO
EMP.A,641259.0,President/CEO
EMP.A,656430.0,Interim President/CEO
EMR,2095.0,CEO
EMR,2095.0,Chairman/CEO
EMR,2095.0,Chairman/President/CEO
EMR,34883.0,Vice Chairman/Co-CEO
EMR,35223.0,CEO
EMR,35223.0,CEO/COO
EMR,35223.0,Chairman/CEO
EMR,35223.0,Chairman/President/CEO
EMR,202731.0,Division President/CEO
EMR,2042096.0,CEO
EMR,2042096.0,President/CEO
EMRG,374466.0,Chairman/Interim CEO
ENA,487301.0,CEO
ENA,734838.0,Chairman/CEO
ENA,734838.0,Chairman/President/CEO
ENA,734842.0,CEO/CTO
ENA,734842.0,Co-CEO/Chief Technology Officer
ENA,734873.0,CEO/Chief Strategic Officer
ENA,1133697.0,Acting CEO
ENA,1361303.0,CEO
ENA,1365834.0,CEO
ENA,1622075.0,CEO
ENA,2263716.0,Co-CEO/CFO
ENB,221434.0,CEO
ENB,221434.0,President/CEO
ENB,335114.0,CEO
ENB,335114.0,President/CEO
ENB,486795.0,President/CEO
ENB,513374.0,President/CEO
ENBL,206106.0,Interim President/CEO
ENBL,497312.0,President/CEO
ENCO,371252.0,President/CEO
ENCO,653867.0,President/CEO
ENCY,442506.0,President/CEO
ENCZQ,373707.0,Chairman/Interim President/CEO
ENCZQ,373709.0,President/CEO
ENCZQ,373998.0,Interim CEO
ENCZQ,374012.0,CFO/Interim CEO
ENCZQ,374249.0,Chairman/Interim CEO
ENDR,1402206.0,President/CEO
ENDR,2394716.0,President/CEO
ENERQ,338257.0,Chairman/CEO
ENFN,2548401.0,CEO
ENFN,2548401.0,Interim CEO
ENG,372602.0,Chairman/CEO
ENG,372602.0,Chairman/President/CEO
ENG,606761.0,CEO
ENG.H,1864699.0,Chairman/President/CEO
ENGY,444275.0,President/CEO/General Partner
ENGY,444296.0,President/CEO
ENGY,444455.0,Acting CEO/Acting President/VP/CFO/Treasurer/Assistant Secretary
ENLC,338393.0,Chairman/CEO
ENLC,1079708.0,President/CEO
